wbcode,pitfcode,name,year,eu,nato,natopfp,osce,oecd,coe,comnw,franc,geneva,gattwto,apec,asean,seato,oas,mercosur,opec,arablg,oau,ecowas,iccpr,iccpr1,achr,achpr,icj,oic,colbrit,colfrnc,colespn,colport,colbelg,empotto,empruss,empaush,empussr,caplat,disrisk,pitfreg,pitfreg2,sftpybeg,sftpyend,dosreg
DZA,ALG,Algeria,1974,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1975,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1976,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1977,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1978,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1979,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1980,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1981,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1982,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1983,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1984,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1985,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1986,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1987,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1988,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1989,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1991,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1992,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1993,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1994,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1996,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,1999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2002,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2003,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2005,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
DZA,ALG,Algeria,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,36.42,7,NE,ME,1963,9999,Near East & North Africa
AGO,ANG,Angola,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1994,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1996,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1997,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1998,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,1999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2003,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2004,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2005,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2007,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2008,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2009,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
AGO,ANG,Angola,2010,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,8.5,4,AF,SF,1976,9999,Africa
ARG,ARG,Argentina,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1956,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1957,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1958,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1959,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1960,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1961,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1963,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1964,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1965,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1966,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1967,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1968,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1969,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1970,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1971,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1972,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1973,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1974,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1975,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1976,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1977,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1978,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1979,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1980,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1981,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1982,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1983,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1984,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1985,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1986,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1987,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1988,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1989,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1990,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1991,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1992,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1993,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1994,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1995,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1996,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1997,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1998,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,1999,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,2003,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,2004,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,2005,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,2007,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
ARG,ARG,Argentina,2008,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,36.3,5,LA,SM,1816,9999,Western Hemisphere
