SFTGCODE,YEAR,CNSIMR,XXXCIMR,"SFTPUHVL (ETH,REV,REG,GEN)","SFTPUHV3 (ETH,REV,REG) ","SFTPUHV4 (ETH,REV,GEN)",,
MAW ,1968,183.5,1.784411922,0,0,0,,
MAW ,1969,181.8,1.805103257,0,0,0,,
MAW ,1970,180.1,1.851181912,0,0,0,,
MAW ,1971,178.3,1.895212286,0,0,0,,
MAW ,1972,176.5,1.996719828,0,0,0,,
MAW ,1973,174.7,2.043984325,0,0,0,,
MAW ,1974,172.9,2.095111165,0,0,0,,
MAW ,1975,171.1,2.117181216,0,0,0,,
MAW ,1976,169.2,2.013802951,0,0,0,,
MAW ,1977,167.2,2.062018371,0,0,0,,
MAW ,1978,165.5,2.182849604,0,0,0,,
MAW ,1979,163.7,2.256134547,0,0,0,,
MAW ,1980,161.9,2.36407448,0,0,0,,
MAW ,1981,160.1,2.471141975,0,0,0,,
MAW ,1982,158.4,2.58818724,0,0,0,,
MAW ,1983,153.6,2.611068605,0,0,0,,
MAW ,1984,148.9,2.614803758,0,0,0,,
MAW ,1985,144.4,2.595541974,0,0,0,,
MAW ,1986,140,2.655597723,0,0,0,,
MAW ,1987,135.5,2.651408451,0,0,0,,
MAW ,1988,132.2,2.663174859,0,0,0,,
MAW ,1989,129.2,2.764901017,0,0,0,,
MAW ,1990,126.3,2.806666667,0,0,0,,
MAW ,1991,123.6,2.785665991,0,0,0,,
MAW ,1992,120.9,2.925012095,0,0,0,,
MAW ,1993,118.7,2.911923454,0,0,0,,
MAW ,1994,116.7,2.920150188,0,0,0,,
MAW ,1995,113.7,2.945704289,0,0,0,,
MAW ,1996,111.5,2.966094934,0,0,0,,
MAW ,1997,109.9,3.164123236,0,0,0,,
MAW ,1998,108.1,3.227048813,0,0,0,,
MAW ,1999,106.2,3.261477046,0,0,0,,
MAW ,2000,104.3,3.23704623,0,0,0,,
MAW ,2001,102.3,3.342045083,0,0,0,,
MAW ,2002,100.3,3.405772496,0,0,0,,
MAW ,2003,98.3,3.477015559,0,0,0,,
MAW ,2004,96.4,3.512026239,0,0,0,,
MAW ,2005,94.4,3.532934132,0,0,0,,
MAW ,2006,92.3,3.708032129,0,0,0,,
MAW ,2007,90.3,3.67283825,0,0,0,,
MAW ,2008,88.1,3.63763929,0,0,0,,
MAW ,2009,86,3.670934699,0,0,0,,
MAW ,2010,83.5,3.684907326,0,0,0,,
MAW ,2011,81,3.675283447,0,0,0,,
MAW ,2012,79,3.718588235,0,0,0,,
MEX ,1955,98.7,0.997321474,0,0,0,,
MEX ,1956,96.6,1,0,0,0,,
MEX ,1957,94.7,0.990062762,0,0,0,,
MEX ,1958,92.7,1.019361936,0,0,0,,
MEX ,1959,90.8,0.993655655,0,0,0,,
MEX ,1960,88.7,0.903183091,0,0,0,,
MEX ,1961,86.7,0.729337539,0,0,0,,
MEX ,1962,84.7,0.729599311,0,0,0,,
MEX ,1963,82.7,0.734233434,0,0,0,,
MEX ,1964,80.7,0.713274962,0,0,0,,
MEX ,1965,78.6,0.701297543,0,0,0,,
MEX ,1966,76.8,0.70235644,0,0,0,,
MEX ,1967,74.9,0.727246236,0,0,0,,
MEX ,1968,73,0.709680556,0,0,0,,
MEX ,1969,71.1,0.705718825,0,0,0,,
MEX ,1970,69.2,0.711099692,0,0,0,,
MEX ,1971,67.5,0.716828737,0,0,0,,
MEX ,1972,65.7,0.743241715,0,0,0,,
MEX ,1973,64,0.748435398,0,0,0,,
MEX ,1974,62.2,0.753740837,0,0,0,,
MEX ,1975,60.5,0.748128442,0,0,0,,
MEX ,1976,58.9,0.701094717,0,0,0,,
MEX ,1977,57.3,0.706614882,0,0,0,,
MEX ,1978,55.7,0.735224274,0,0,0,,
MEX ,1979,54.1,0.746346843,0,0,0,,
MEX ,1980,51,0.744213217,0,0,0,,
MEX ,1981,48.9,0.754783951,0,0,0,,
MEX ,1982,47,0.767094192,0,0,0,,
MEX ,1983,45.1,0.766131089,0,0,0,,
MEX ,1984,43.3,0.759504785,0,0,0,,
MEX ,1985,41.5,0.746180119,0,0,0,,
MEX ,1986,40.4,0.767362429,0,0,0,,
MEX ,1987,39.4,0.770735524,0,0,0,,
MEX ,1988,38.4,0.773166801,0,0,0,,
MEX ,1989,37.4,0.800214018,0,0,0,,
MEX ,1990,36.4,0.809555556,0,0,0,,
MEX ,1991,35.3,0.794681091,0,0,0,,
MEX ,1992,34.1,0.825834543,0,0,0,,
MEX ,1993,33.1,0.810843965,0,0,0,,
MEX ,1994,32,0.800750939,0,0,0,,
MEX ,1995,31,0.802643514,0,0,0,,
MEX ,1996,29.7,0.78952267,0,0,0,,
MEX ,1997,28.5,0.819752376,0,0,0,,
MEX ,1998,27.3,0.81474847,0,0,0,,
MEX ,1999,26.2,0.803623522,0,0,0,,
MEX ,2000,25.1,0.778467267,0,0,0,,
MEX ,2001,24.2,0.790264619,0,0,0,,
MEX ,2002,23.3,0.792190153,0,0,0,,
MEX ,2003,22.5,0.795261669,0,0,0,,
MEX ,2004,21.7,0.790816327,0,0,0,,
MEX ,2005,20.9,0.78255988,0,0,0,,
MEX ,2006,20.3,0.813654619,0,0,0,,
MEX ,2007,19.6,0.798779247,2,2,2,,
MEX ,2008,19,0.784564589,5,5,5,,
MEX ,2009,18.4,0.786171575,8,8,8,,
MEX ,2010,17.8,0.78729038,12,12,12,,
MEX ,2011,17.3,0.784126984,16,16,16,,
MEX ,2012,16.8,0.789176471,20,20,20,,
MLD ,1992,29.7,0.718674407,4,4,4,,
MLD ,1993,33.4,0.81844946,4,4,4,,
MLD ,1994,34,0.849812265,4,4,4,,
MLD ,1995,30.4,0.78838927,4,4,4,,
MLD ,1996,28.3,0.751761734,4,4,4,,
MLD ,1997,27.7,0.798445148,4,4,4,,
MLD ,1998,22.8,0.680698612,4,4,4,,
MLD ,1999,23.1,0.709964686,4,4,4,,
MLD ,2000,22.5,0.697797084,4,4,4,,
MLD ,2001,20.3,0.662528585,4,4,4,,
MLD ,2002,18.2,0.619354839,4,4,4,,
MLD ,2003,18,0.637553041,4,4,4,,
MLD ,2004,15.5,0.563046647,4,4,4,,
MLD ,2005,15.4,0.574476048,4,4,4,,
MLD ,2006,14.6,0.587550201,4,4,4,,
MLD ,2007,14.1,0.573753815,0,0,0,,
MLD ,2008,15.3,0.631448617,0,0,0,,
MLD ,2009,15.4,0.656850192,0,0,0,,
MLD ,2010,14.4,0.635481024,0,0,0,,
MLD ,2011,14,0.635827664,0,0,0,,
MLD ,2012,13.7,0.642352941,0,0,0,,
MLI ,1961,204.8,1.723070452,0,0,0,,
MLI ,1962,202.6,1.745971564,0,0,0,,
MLI ,1963,200.4,1.780067508,0,0,0,,
MLI ,1964,198.2,1.752807995,0,0,0,,
MLI ,1965,196,1.74762563,0,0,0,,
MLI ,1966,193.8,1.773141158,0,0,0,,
MLI ,1967,191.5,1.860514813,0,0,0,,
MLI ,1968,189.3,1.841104682,0,0,0,,
MLI ,1969,187.1,1.857724384,0,0,0,,
MLI ,1970,184.9,1.900308325,0,0,0,,
MLI ,1971,182.7,1.94144216,0,0,0,,
MLI ,1972,180.5,2.041284923,0,0,0,,
MLI ,1973,178.3,2.085161139,0,0,0,,
MLI ,1974,176,2.13291331,0,0,0,,
MLI ,1975,173.8,2.150838335,0,0,0,,
MLI ,1976,171.6,2.042003808,0,0,0,,
MLI ,1977,169.4,2.089020406,0,0,0,,
MLI ,1978,168.1,2.217941953,0,0,0,,
MLI ,1979,166.8,2.299696719,0,0,0,,
MLI ,1980,165.5,2.417378605,0,0,0,,
MLI ,1981,164.3,2.534722222,0,0,0,,
MLI ,1982,163,2.662690957,0,0,0,,
MLI ,1983,161.6,2.747768426,0,0,0,,
MLI ,1984,160.3,2.814294495,0,0,0,,
MLI ,1985,158.9,2.856731979,0,0,0,,
MLI ,1986,157.6,2.990322581,0,0,0,,
MLI ,1987,156.3,3.056924883,0,0,0,,
MLI ,1988,155,3.121676068,0,0,0,,
MLI ,1989,153.7,3.288603531,0,0,0,,
MLI ,1990,152.4,3.386,2,2,2,,
MLI ,1991,151.1,3.405228758,4,4,4,,
MLI ,1992,149.8,3.623125302,6,6,6,,
MLI ,1993,148.5,3.642787046,8,8,8,,
MLI ,1994,147.2,3.684605757,10,10,10,,
MLI ,1995,145.9,3.782039653,12,12,12,,
MLI ,1996,144.7,3.847094801,12,12,12,,
MLI ,1997,142.4,4.099337748,12,12,12,,
MLI ,1998,140.1,4.18301239,12,12,12,,
MLI ,1999,137.9,4.233686473,12,12,12,,
MLI ,2000,135.7,4.209742476,12,12,12,,
MLI ,2001,133.5,4.361646521,12,12,12,,
MLI ,2002,131.2,4.45466893,12,12,12,,
MLI ,2003,128.9,4.557991513,12,12,12,,
MLI ,2004,126.7,4.615524781,12,12,12,,
MLI ,2005,124.4,4.657185629,10,10,10,,
MLI ,2006,122.1,4.904016064,8,8,8,,
MLI ,2007,119.8,4.876093591,6,6,6,,
MLI ,2008,117.6,4.852661989,4,4,4,,
MLI ,2009,115.4,4.924029023,2,2,2,,
MLI ,2010,113.2,4.995586937,0,0,0,,
MLI ,2011,110.9,5.030385488,0,0,0,,
MLI ,2012,108.7,5.114823529,4,4,4,,
MNE ,2006,10.9,0.437349398,0,0,0,,
MNE ,2007,10.6,0.431739573,0,0,0,,
MNE ,2008,10.3,0.426330995,0,0,0,,
MNE ,2009,10.1,0.429790866,0,0,0,,
MNE ,2010,9.8,0.432921448,0,0,0,,
MNE ,2011,9.6,0.434013605,0,0,0,,
MNE ,2012,9.3,0.439529412,0,0,0,,
MON ,1955,122.6,1.238793147,0,0,0,,
MON ,1956,122,1.262313742,0,0,0,,
MON ,1957,121.4,1.270083682,0,0,0,,
MON ,1958,120.9,1.329482948,0,0,0,,
MON ,1959,120.3,1.315685846,0,0,0,,
MON ,1960,119.7,1.219353196,0,0,0,,
MON ,1961,119.1,1.002229232,0,0,0,,
MON ,1962,118.6,1.021714778,0,0,0,,
MON ,1963,118,1.048143542,0,0,0,,
MON ,1964,117.4,1.038560184,0,0,0,,
MON ,1965,116.9,1.04213671,0,0,0,,
MON ,1966,116.3,1.064195836,0,0,0,,
MON ,1967,115.7,1.124040797,0,0,0,,
MON ,1968,115.2,1.119754947,0,0,0,,
MON ,1969,114.6,1.137609214,0,0,0,,
MON ,1970,114,1.171736896,0,0,0,,
MON ,1971,113.4,1.205590095,0,0,0,,
MON ,1972,112.9,1.276665536,0,0,0,,
MON ,1973,112.3,1.313680763,0,0,0,,
MON ,1974,111.7,1.353728721,0,0,0,,
MON ,1975,111.2,1.375487224,0,0,0,,
MON ,1976,110.6,1.31592099,0,0,0,,
MON ,1977,110,1.356513162,0,0,0,,
MON ,1978,108.4,1.430343008,0,0,0,,
MON ,1979,106.8,1.47256686,0,0,0,,
MON ,1980,105.2,1.536765243,0,0,0,,
MON ,1981,103.6,1.599228395,0,0,0,,
MON ,1982,102,1.667020668,0,0,0,,
MON ,1983,99.8,1.695995919,0,0,0,,
MON ,1984,97.5,1.711651594,0,0,0,,
MON ,1985,95.2,1.71112709,0,0,0,,
MON ,1986,92.1,1.74800759,0,0,0,,
MON ,1987,89,1.741784038,0,0,0,,
MON ,1988,86,1.73166801,0,0,0,,
MON ,1989,83,1.77635099,0,0,0,,
MON ,1990,83,1.844222222,0,0,0,,
MON ,1991,78.4,1.76763579,0,0,0,,
MON ,1992,74.1,1.79317852,0,0,0,,
MON ,1993,70.1,1.719332679,0,0,0,,
MON ,1994,66.2,1.657571965,0,0,0,,
MON ,1995,62.6,1.621614617,0,0,0,,
MON ,1996,60.7,1.613349289,0,0,0,,
MON ,1997,58.8,1.693924561,0,0,0,,
MON ,1998,57,1.702940737,0,0,0,,
MON ,1999,55.3,1.698142177,0,0,0,,
MON ,2000,53.6,1.663667391,0,0,0,,
MON ,2001,51.9,1.695851029,0,0,0,,
MON ,2002,50.3,1.706621392,0,0,0,,
MON ,2003,48.7,1.72029703,0,0,0,,
MON ,2004,47.1,1.716472303,0,0,0,,
MON ,2005,45.6,1.706586826,0,0,0,,
MON ,2006,44.1,1.771084337,0,0,0,,
MON ,2007,42.7,1.735503561,0,0,0,,
MON ,2008,41.2,1.702022286,0,0,0,,
MON ,2009,39.9,1.702091336,0,0,0,,
MON ,2010,38.6,1.701676964,0,0,0,,
MON ,2011,37.3,1.689795918,0,0,0,,
MON ,2012,36,1.694117647,0,0,0,,
MOR ,1956,176.4,1.825331126,12,12,12,,
MOR ,1957,173.3,1.812866109,12,12,12,,
MOR ,1958,170.3,1.872937294,12,12,12,,
MOR ,1959,167.2,1.828593306,12,12,12,,
MOR ,1960,166,1.690756303,12,12,12,,
MOR ,1961,160.9,1.35360673,12,12,12,,
MOR ,1962,157.7,1.359241706,12,12,12,,
MOR ,1963,154.5,1.372623912,12,12,12,,
MOR ,1964,151.3,1.338197577,12,12,12,,
MOR ,1965,148.1,1.320551121,15,15,12,,
MOR ,1966,144.8,1.325280256,15,15,12,,
MOR ,1967,141.5,1.374842156,15,15,12,,
MOR ,1968,138.2,1.344289396,12,12,9,,
MOR ,1969,134.9,1.339654488,9,9,6,,
MOR ,1970,131.6,1.352517986,6,6,3,,
MOR ,1971,126.2,1.341516552,3,3,0,,
MOR ,1972,120.8,1.366361271,3,3,0,,
MOR ,1973,118.6,1.387845821,3,3,0,,
MOR ,1974,116.5,1.411280063,3,3,0,,
MOR ,1975,114.3,1.414341397,5,5,2,,
MOR ,1976,112.1,1.334126606,7,7,4,,
MOR ,1977,109.9,1.355526786,9,9,6,,
MOR ,1978,106.7,1.407651715,12,12,9,,
MOR ,1979,103.5,1.426247588,15,15,12,,
MOR ,1980,100.2,1.463599854,15,15,15,,
MOR ,1981,97,1.496450617,18,18,18,,
MOR ,1982,91.9,1.501347929,22,22,22,,
MOR ,1983,88.6,1.507098529,26,26,26,,
MOR ,1984,85.5,1.501448766,30,30,30,,
MOR ,1985,82.5,1.482473486,34,34,34,,
MOR ,1986,79.5,1.509297913,38,38,38,,
MOR ,1987,76.7,1.500782473,42,42,42,,
MOR ,1988,74,1.490531829,46,46,46,,
MOR ,1989,69.9,1.496629214,50,50,50,,
MOR ,1990,66.1,1.468444444,48,48,48,,
MOR ,1991,62.8,1.415596124,46,46,46,,
MOR ,1992,59.7,1.444363812,44,44,44,,
MOR ,1993,56.8,1.392787046,41,41,41,,
MOR ,1994,54,1.351188986,38,38,38,,
MOR ,1995,51.3,1.330309706,35,35,35,,
MOR ,1996,48.8,1.298231618,32,32,32,,
MOR ,1997,46.4,1.336884538,28,28,28,,
MOR ,1998,44.2,1.318704284,24,24,24,,
MOR ,1999,43.1,1.324735145,20,20,20,,
MOR ,2000,42.1,1.307167236,16,16,16,,
MOR ,2001,40.6,1.32473048,12,12,12,,
MOR ,2002,39,1.324957555,8,8,8,,
MOR ,2003,37.6,1.327793494,4,4,4,,
MOR ,2004,36.1,1.317055394,0,0,0,,
MOR ,2005,34.8,1.301272455,0,0,0,,
MOR ,2006,33.5,1.343373494,0,0,0,,
MOR ,2007,32.2,1.309053917,0,0,0,,
MOR ,2008,30.9,1.276929426,0,0,0,,
MOR ,2009,29.8,1.26973965,0,0,0,,
MOR ,2010,28.6,1.262577229,0,0,0,,
MOR ,2011,27.5,1.248526077,0,0,0,,
MOR ,2012,26.5,1.246588235,0,0,0,,
MYA ,1955,133.3,1.347551423,0,0,0,,
MYA ,1956,132.2,1.367860099,0,0,0,,
MYA ,1957,131.1,1.371129707,0,0,0,,
MYA ,1958,130,1.42970297,0,0,0,,
MYA ,1959,128.9,1.409429009,0,0,0,,
MYA ,1960,127.7,1.301044054,0,0,0,,
MYA ,1961,126.6,1.065236593,1,1,1,,
MYA ,1962,125.5,1.081516588,5,5,3,,
MYA ,1963,124.4,1.104992006,8,8,6,,
MYA ,1964,123.3,1.090474927,11,11,9,,
MYA ,1965,122.2,1.089490347,14,14,12,,
MYA ,1966,121,1.107572638,17,17,15,,
MYA ,1967,119.9,1.165031569,20,20,18,,
MYA ,1968,119.1,1.157679778,23,23,21,,
MYA ,1969,117.8,1.169976172,26,26,24,,
MYA ,1970,116.7,1.1995889,29,29,27,,
MYA ,1971,115.6,1.228014241,32,32,30,,
MYA ,1972,114.4,1.294197489,35,35,33,,
MYA ,1973,113.3,1.325495701,38,38,36,,
MYA ,1974,110.8,1.342824256,41,41,39,,
MYA ,1975,108.4,1.341582627,44,44,42,,
MYA ,1976,106.1,1.262018087,46,46,44,,
MYA ,1977,103.8,1.279205968,46,46,46,,
MYA ,1978,101.5,1.339050132,47,47,47,,
MYA ,1979,100.4,1.3836504,48,48,48,,
MYA ,1980,99.3,1.449580139,49,49,49,,
MYA ,1981,98.2,1.514969136,50,50,50,,
MYA ,1982,97.1,1.586144923,51,51,51,,
MYA ,1983,96,1.632236674,52,52,52,,
MYA ,1984,94.3,1.65545702,53,53,53,,
MYA ,1985,92.6,1.66385044,54,54,54,,
MYA ,1986,90.9,1.724478178,55,55,55,,
MYA ,1987,89.2,1.745500783,56,56,56,,
MYA ,1988,93.6,1.885576148,57,57,57,,
MYA ,1989,90.3,1.93258427,58,58,58,,
MYA ,1990,87.1,1.935555556,59,59,59,,
MYA ,1991,84,1.893621817,60,60,60,,
MYA ,1992,81,1.960328979,60,60,60,,
MYA ,1993,79.7,1.954121688,60,60,60,,
MYA ,1994,78.3,1.959449312,60,60,60,,
MYA ,1995,76.9,1.994039134,60,60,60,,
MYA ,1996,75.6,2.010902806,58,58,58,,
MYA ,1997,73.6,2.117765621,56,56,56,,
MYA ,1998,71.5,2.13584117,54,54,54,,
MYA ,1999,69.6,2.136649777,52,52,52,,
MYA ,2000,67.7,2.099596649,51,51,51,,
MYA ,2001,65.8,2.149624306,49,49,49,,
MYA ,2002,64,2.172495756,47,47,47,,
MYA ,2003,62.2,2.199434229,45,45,45,,
MYA ,2004,60.5,2.204081633,43,43,43,,
MYA ,2005,58.8,2.200598802,41,41,41,,
MYA ,2006,57.1,2.292369478,39,39,39,,
MYA ,2007,55.4,2.2543235,37,37,37,,
MYA ,2008,56.3,2.325216674,35,35,35,,
MYA ,2009,52.3,2.230046948,34,34,34,,
MYA ,2010,50.8,2.240070609,33,33,33,,
MYA ,2011,49.2,2.232653061,34,34,34,,
MYA ,2012,47.7,2.246588235,35,35,35,,
MZM ,1975,159.2,1.969436367,33,33,33,,
MZM ,1976,159.2,1.893860067,35,35,35,,
MZM ,1977,159.1,1.961408051,37,37,37,,
MZM ,1978,159.1,2.098680739,39,39,39,,
MZM ,1979,157.6,2.172180866,41,41,41,,
MZM ,1980,176.7,2.581087988,40,40,40,,
MZM ,1981,211,3.256327161,39,39,39,,
MZM ,1982,195.8,3.199085042,39,39,39,,
MZM ,1983,203.8,3.465442489,39,39,39,,
MZM ,1984,225.4,3.95873211,39,39,39,,
MZM ,1985,224.7,4.038468452,39,39,39,,
MZM ,1986,232.3,4.408159393,40,40,40,,
MZM ,1987,232.3,4.544796557,41,41,41,,
MZM ,1988,231.7,4.66800967,42,42,42,,
MZM ,1989,174.6,3.735901552,43,43,43,,
MZM ,1990,174.3,3.873333333,44,44,44,,
MZM ,1991,152.7,3.441514537,46,46,46,,
MZM ,1992,147.3,3.563860668,48,48,48,,
MZM ,1993,143.2,3.512512267,46,46,46,,
MZM ,1994,139.1,3.480851064,44,44,44,,
MZM ,1995,136,3.524685759,42,42,42,,
MZM ,1996,133.1,3.538891105,40,40,40,,
MZM ,1997,129.8,3.736539015,37,37,37,,
MZM ,1998,126.7,3.782057023,34,34,34,,
MZM ,1999,123.8,3.800092123,31,31,31,,
MZM ,2000,118.8,3.685386286,28,28,28,,
MZM ,2001,114.1,3.725906567,24,24,24,,
MZM ,2002,109.5,3.717147708,20,20,20,,
MZM ,2003,105,3.714285714,16,16,16,,
MZM ,2004,100.8,3.673104956,12,12,12,,
MZM ,2005,96.6,3.616017964,8,8,8,,
MZM ,2006,92.5,3.716465864,4,4,4,,
MZM ,2007,88.6,3.604069176,0,0,0,,
MZM ,2008,86,3.550557161,0,0,0,,
MZM ,2009,83.5,3.562953478,0,0,0,,
MZM ,2010,81.3,3.585613416,0,0,0,,
MZM ,2011,79,3.580498866,0,0,0,,
MZM ,2012,76.9,3.616470588,0,0,0,,
NAM ,1990,47.5,1.055111111,60,60,60,,
NAM ,1991,44.9,1.011043498,56,56,56,,
NAM ,1992,42.9,1.036768263,52,52,52,,
NAM ,1993,41.5,1.018400393,48,48,48,,
NAM ,1994,40.8,1.022277847,44,44,44,,
NAM ,1995,40.8,1.05714656,40,40,40,,
NAM ,1996,42.7,1.134423614,36,36,36,,
NAM ,1997,44.5,1.281600921,32,32,32,,
NAM ,1998,46.2,1.380504553,28,28,28,,
NAM ,1999,47.5,1.459849532,24,24,24,,
NAM ,2000,48.2,1.496431896,20,20,20,,
NAM ,2001,48.5,1.584776217,16,16,16,,
NAM ,2002,48.5,1.645840408,12,12,12,,
NAM ,2003,48,1.698373409,8,8,8,,
NAM ,2004,47.4,1.728862974,4,4,4,,
NAM ,2005,46.8,1.752619761,0,0,0,,
NAM ,2006,46.4,1.86184739,0,0,0,,
NAM ,2007,45.9,1.868972533,0,0,0,,
NAM ,2008,45.6,1.883615353,0,0,0,,
NAM ,2009,45.5,1.942381562,0,0,0,,
NAM ,2010,45.5,2.008826125,0,0,0,,
NAM ,2011,45.6,2.067573696,0,0,0,,
NAM ,2012,45.6,2.146352941,0,0,0,,
NEP ,1955,211.3,2.135240309,0,0,0,,
NEP ,1956,208.5,2.157595199,0,0,0,,
NEP ,1957,205.6,2.15083682,0,0,0,,
NEP ,1958,202.6,2.22860286,0,0,0,,
NEP ,1959,199.4,2.180813826,0,0,0,,
NEP ,1960,196,1.996536797,3,3,0,,
NEP ,1961,192.5,1.619263933,3,3,0,,
NEP ,1962,188.8,1.627057303,3,3,0,,
NEP ,1963,185,1.643187067,3,3,0,,
NEP ,1964,181,1.600778279,3,3,0,,
NEP ,1965,176.9,1.577295225,3,3,0,,
NEP ,1966,172.6,1.579409746,3,3,0,,
NEP ,1967,168.2,1.633608548,3,3,0,,
NEP ,1968,163.7,1.591384256,3,3,0,,
NEP ,1969,159,1.578633836,3,3,0,,
NEP ,1970,154.3,1.585303186,3,3,0,,
NEP ,1971,141.9,1.507837824,3,3,0,,
NEP ,1972,138.9,1.570749915,3,3,0,,
NEP ,1973,135.9,1.589869568,3,3,0,,
NEP ,1974,133,1.611558733,3,3,0,,
NEP ,1975,130.2,1.610715833,0,0,0,,
NEP ,1976,127.4,1.515706806,0,0,0,,
NEP ,1977,124.7,1.536896616,0,0,0,,
NEP ,1978,122,1.609234829,0,0,0,,
NEP ,1979,119.4,1.645299145,0,0,0,,
NEP ,1980,116.8,1.705439942,0,0,0,,
NEP ,1981,114.3,1.763271605,0,0,0,,
NEP ,1982,111.8,1.826484764,0,0,0,,
NEP ,1983,109.4,1.859729661,0,0,0,,
NEP ,1984,107,1.879181667,0,0,0,,
NEP ,1985,104.7,1.881718497,0,0,0,,
NEP ,1986,102.4,1.943263757,0,0,0,,
NEP ,1987,100.2,1.95970266,0,0,0,,
NEP ,1988,98,1.974214343,0,0,0,,
NEP ,1989,95.9,2.051578384,0,0,0,,
NEP ,1990,93.8,2.083777778,0,0,0,,
NEP ,1991,91.7,2.067162497,0,0,0,,
NEP ,1992,88,2.128930818,0,0,0,,
NEP ,1993,84.4,2.071638862,0,0,0,,
NEP ,1994,81,2.027784731,0,0,0,,
NEP ,1995,77.7,2.014254244,0,0,0,,
NEP ,1996,74.6,1.982715065,2,2,2,,
NEP ,1997,71.5,2.059314714,4,4,4,,
NEP ,1998,68.6,2.048365428,7,7,7,,
NEP ,1999,65.8,2.020881314,10,10,10,,
NEP ,2000,63.1,1.958423829,13,13,13,,
NEP ,2001,60.5,1.977785038,17,17,17,,
NEP ,2002,58.8,1.995585739,21,21,21,,
NEP ,2003,57,2.016973126,25,25,25,,
NEP ,2004,55.4,2.017492711,29,29,29,,
NEP ,2005,53.7,2.010853293,33,33,33,,
NEP ,2006,52.1,2.091967872,37,37,37,,
NEP ,2007,50.5,2.054933876,37,37,37,,
NEP ,2008,49,2.020635576,37,37,37,,
NEP ,2009,47.5,2.025608195,37,37,37,,
NEP ,2010,46,2.030008826,37,37,37,,
NEP ,2011,44.5,2.019954649,35,35,35,,
NEP ,2012,43.1,2.029647059,33,33,33,,
NEW ,1955,24.5,0.247839491,0,0,0,,
NEW ,1956,23.2,0.240066225,0,0,0,,
NEW ,1957,24.3,0.253974895,0,0,0,,
NEW ,1958,23.4,0.256875688,0,0,0,,
NEW ,1959,23.9,0.261102603,0,0,0,,
NEW ,1960,22.6,0.230099313,0,0,0,,
NEW ,1961,22.8,0.191461619,0,0,0,,
NEW ,1962,20.4,0.175786299,0,0,0,,
NEW ,1963,19.6,0.174098419,0,0,0,,
NEW ,1964,19.1,0.168921907,0,0,0,,
NEW ,1965,19.5,0.173986712,0,0,0,,
NEW ,1966,17.7,0.16179364,0,0,0,,
NEW ,1967,18,0.175036425,0,0,0,,
NEW ,1968,18.7,0.18174746,0,0,0,,
NEW ,1969,16.9,0.167692613,0,0,0,,
NEW ,1970,16.7,0.171839671,0,0,0,,
NEW ,1971,16.5,0.175779797,0,0,0,,
NEW ,1972,15.8,0.178599706,0,0,0,,
NEW ,1973,16.1,0.187869217,0,0,0,,
NEW ,1974,15.5,0.188283758,0,0,0,,
NEW ,1975,16,0.19748809,0,0,0,,
NEW ,1976,13.9,0.16539743,0,0,0,,
NEW ,1977,14.2,0.175204981,0,0,0,,
NEW ,1978,13.8,0.181794195,0,0,0,,
NEW ,1979,12.5,0.172180866,0,0,0,,
NEW ,1980,12.9,0.187805769,0,0,0,,
NEW ,1981,11.7,0.179783951,0,0,0,,
NEW ,1982,11.8,0.19197778,0,0,0,,
NEW ,1983,12.5,0.213210916,0,0,0,,
NEW ,1984,11.6,0.203002898,0,0,0,,
NEW ,1985,10.8,0.194319612,0,0,0,,
NEW ,1986,11.2,0.212523719,0,0,0,,
NEW ,1987,10.3,0.200899844,0,0,0,,
NEW ,1988,11,0.221796938,0,0,0,,
NEW ,1989,10.2,0.219154628,0,0,0,,
NEW ,1990,8.5,0.187777778,0,0,0,,
NEW ,1991,8.2,0.185485689,0,0,0,,
NEW ,1992,7.2,0.173681664,0,0,0,,
NEW ,1993,7.1,0.175171737,0,0,0,,
NEW ,1994,6.9,0.172966208,0,0,0,,
NEW ,1995,6.7,0.172865103,0,0,0,,
NEW ,1996,7.1,0.188006914,0,0,0,,
NEW ,1997,6.6,0.18888569,0,0,0,,
NEW ,1998,5.4,0.161516644,0,0,0,,
NEW ,1999,5.6,0.173192077,0,0,0,,
NEW ,2000,6.1,0.18926466,0,0,0,,
NEW ,2001,5.3,0.171512578,0,0,0,,
NEW ,2002,5.5,0.185059423,0,0,0,,
NEW ,2003,5,0.177510608,0,0,0,,
NEW ,2004,5.7,0.206632653,0,0,0,,
NEW ,2005,5.1,0.190868264,0,0,0,,
NEW ,2006,5.1,0.206024096,0,0,0,,
NEW ,2007,5.1,0.205900305,0,0,0,,
NEW ,2008,5,0.205943046,0,0,0,,
NEW ,2009,4.9,0.209987196,0,0,0,,
NEW ,2010,4.9,0.214033539,0,0,0,,
NEW ,2011,4.8,0.216780045,0,0,0,,
NEW ,2012,4.7,0.222117647,0,0,0,,
NIC ,1955,157.6,1.593268308,0,0,0,,
NIC ,1956,154.9,1.60285596,0,0,0,,
NIC ,1957,152.2,1.592050209,0,0,0,,
NIC ,1958,149.4,1.643674367,0,0,0,,
NIC ,1959,147,1.60741632,0,0,0,,
NIC ,1960,143.9,1.465546219,0,0,0,,
NIC ,1961,141.1,1.186540484,0,0,0,,
NIC ,1962,138.2,1.190866006,0,0,0,,
NIC ,1963,135.4,1.202256173,0,0,0,,
