SFTGCODE,SFTGNAME,YEAR,CNSIMR,XXXCIMR
TUR,Turkey,1998,40.2,1.1915839384
TUR,Turkey,1999,38.1,1.1708889912
TUR,Turkey,2000,36.2,1.1219360844
TUR,Turkey,2001,34.5,1.127736034
TUR,Turkey,2002,33.0,1.1188455008
TUR,Turkey,2003,31.5,1.1120933522
TUR,Turkey,2004,29.5,1.0736151603
TUR,Turkey,2005,27.6,1.0329341317
TUR,Turkey,2006,26.6,1.0670682731
TUR,Turkey,2007,25.6,1.0404883011
TUR,Turkey,2008,24.6,1.0156830376
TUR,Turkey,2009,23.7,1.0106700811
TUR,Turkey,2010,22.8,1.0057369815
TUR,Turkey,2011,22.0,1
TUR,Turkey,2012,21.1,0.9985829003
TUR,Turkey,2013,20.4,0.9977935769
TUR,Turkey,2014,19.6,0.9992352791
UAE,United Arab Emirates,1972,50.6,0.5727858839
UAE,United Arab Emirates,1973,48.9,0.5717962216
UAE,United Arab Emirates,1974,47.1,0.5707881505
UAE,United Arab Emirates,1975,45.3,0.5610344614
UAE,United Arab Emirates,1976,43.8,0.5249520154
UAE,United Arab Emirates,1977,42.2,0.5200665804
UAE,United Arab Emirates,1978,40.6,0.5356200528
UAE,United Arab Emirates,1979,39.0,0.5377722636
UAE,United Arab Emirates,1980,37.4,0.5464768164
UAE,United Arab Emirates,1981,35.6,0.55
UAE,United Arab Emirates,1982,33.8,0.5528960052
UAE,United Arab Emirates,1983,32.1,0.5449290147
UAE,United Arab Emirates,1984,30.6,0.5375362192
UAE,United Arab Emirates,1985,29.2,0.5243102364
UAE,United Arab Emirates,1986,28.1,0.5319591528
UAE,United Arab Emirates,1987,27.1,0.5261418853
UAE,United Arab Emirates,1988,26.1,0.5231356017
UAE,United Arab Emirates,1989,25.1,0.5361155698
UAE,United Arab Emirates,1990,24.1,0.5355555556
UAE,United Arab Emirates,1991,23.3,0.5227833895
UAE,United Arab Emirates,1992,22.5,0.5440251572
UAE,United Arab Emirates,1993,21.7,0.5326300294
UAE,United Arab Emirates,1994,20.9,0.524155194
UAE,United Arab Emirates,1995,20.3,0.5224226804
UAE,United Arab Emirates,1996,19.6,0.5149479784
UAE,United Arab Emirates,1997,18.9,0.5309162451
UAE,United Arab Emirates,1998,18.2,0.540228182
UAE,United Arab Emirates,1999,17.6,0.5404575464
UAE,United Arab Emirates,2000,17.0,0.5277691592
UAE,United Arab Emirates,2001,16.5,0.5387128389
UAE,United Arab Emirates,2002,15.9,0.540237691
UAE,United Arab Emirates,2003,15.4,0.5449080622
UAE,United Arab Emirates,2004,14.9,0.5422740525
UAE,United Arab Emirates,2005,14.4,0.5377994012
UAE,United Arab Emirates,2006,14.0,0.5602409639
UAE,United Arab Emirates,2007,13.5,0.5501525941
UAE,United Arab Emirates,2008,13.1,0.5410647957
UAE,United Arab Emirates,2009,12.7,0.5420401195
UAE,United Arab Emirates,2010,12.3,0.5428067079
UAE,United Arab Emirates,2011,11.9,0.5439635535
UAE,United Arab Emirates,2012,11.6,0.5474728389
UAE,United Arab Emirates,2013,11.3,0.5516057857
UAE,United Arab Emirates,2014,10.9,0.5567167984
UGA,Uganda,1963,128.0,1.1727518439
UGA,Uganda,1964,126.7,1.1760282239
UGA,Uganda,1965,125.3,1.1273332434
UGA,Uganda,1966,124.0,1.1753828647
UGA,Uganda,1967,122.6,1.2294884654
UGA,Uganda,1968,121.2,1.2109706749
UGA,Uganda,1969,119.8,1.1994994995
UGA,Uganda,1970,118.3,1.2242110709
UGA,Uganda,1971,128.2,1.377283473
UGA,Uganda,1972,128.1,1.4489311164
UGA,Uganda,1973,128.2,1.4992103878
UGA,Uganda,1974,128.3,1.5548555158
UGA,Uganda,1975,128.7,1.5921549217
UGA,Uganda,1976,132.5,1.5888915547
UGA,Uganda,1977,134.0,1.6523025707
UGA,Uganda,1978,137.6,1.8156992084
UGA,Uganda,1979,137.2,1.8917838434
UGA,Uganda,1980,130.0,1.8979189485
UGA,Uganda,1981,129.8,2.0037037037
UGA,Uganda,1982,129.2,2.1101217221
UGA,Uganda,1983,128.4,2.1829465272
UGA,Uganda,1984,127.7,2.241987883
UGA,Uganda,1985,127.0,2.2820167161
UGA,Uganda,1986,109.7,2.0748865356
UGA,Uganda,1987,107.2,2.0843537415
UGA,Uganda,1988,104.8,2.1041854863
UGA,Uganda,1989,102.5,2.1928303906
UGA,Uganda,1990,100.1,2.2253333333
UGA,Uganda,1991,97.9,2.1970819304
UGA,Uganda,1992,95.7,2.3142235123
UGA,Uganda,1993,93.5,2.2939156035
UGA,Uganda,1994,91.4,2.2876095119
UGA,Uganda,1995,89.3,2.3020618557
UGA,Uganda,1996,88.7,2.3366258396
UGA,Uganda,1997,88.1,2.4769533446
UGA,Uganda,1998,87.6,2.5950511187
UGA,Uganda,1999,87.0,2.6728082297
UGA,Uganda,2000,86.5,2.6847657462
UGA,Uganda,2001,86.0,2.8108461287
UGA,Uganda,2002,83.8,2.8451612903
UGA,Uganda,2003,81.6,2.8850777935
UGA,Uganda,2004,79.5,2.8954081633
UGA,Uganda,2005,77.4,2.8952095808
UGA,Uganda,2006,75.3,3.0253012048
UGA,Uganda,2007,73.4,2.98474059
UGA,Uganda,2008,71.4,2.9471729261
UGA,Uganda,2009,69.5,2.9675629535
UGA,Uganda,2010,67.7,2.9876434245
UGA,Uganda,2011,65.9,3.0027334852
UGA,Uganda,2012,64.2,3.0311761927
UGA,Uganda,2013,62.5,3.0630056386
UGA,Uganda,2014,60.8,3.1006882488
UK,United Kingdom,1955,25.8,0.260777278
UK,United Kingdom,1956,24.4,0.2517800021
UK,United Kingdom,1957,24.0,0.2510460251
UK,United Kingdom,1958,23.4,0.2604340568
UK,United Kingdom,1959,23.1,0.2515654778
UK,United Kingdom,1960,22.4,0.2281639929
UK,United Kingdom,1961,22.1,0.1871612466
UK,United Kingdom,1962,22.4,0.1934035572
UK,United Kingdom,1963,21.7,0.198818086
UK,United Kingdom,1964,20.6,0.1912542939
UK,United Kingdom,1965,19.6,0.1763144875
UK,United Kingdom,1966,19.6,0.1858612678
UK,United Kingdom,1967,18.8,0.1885656971
UK,United Kingdom,1968,18.7,0.186841185
UK,United Kingdom,1969,18.6,0.1861861862
UK,United Kingdom,1970,18.5,0.1914123125
UK,United Kingdom,1971,17.9,0.1923490221
UK,United Kingdom,1972,17.5,0.1979414093
UK,United Kingdom,1973,17.2,0.2012048897
UK,United Kingdom,1974,16.8,0.2035500091
UK,United Kingdom,1975,16.0,0.1979830477
UK,United Kingdom,1976,14.5,0.1739443378
UK,United Kingdom,1977,14.1,0.1738487146
UK,United Kingdom,1978,13.3,0.1754617414
UK,United Kingdom,1979,12.9,0.1778329198
UK,United Kingdom,1980,12.2,0.1781672143
UK,United Kingdom,1981,11.2,0.1728395062
UK,United Kingdom,1982,11.0,0.1797238788
UK,United Kingdom,1983,10.1,0.1717249001
UK,United Kingdom,1984,9.6,0.1685837211
UK,United Kingdom,1985,9.4,0.1689583895
UK,United Kingdom,1986,9.5,0.1796520424
UK,United Kingdom,1987,9.1,0.1768707483
UK,United Kingdom,1988,9.0,0.1806684734
UK,United Kingdom,1989,8.4,0.1797752809
UK,United Kingdom,1990,7.9,0.1755555556
UK,United Kingdom,1991,7.3,0.1643097643
UK,United Kingdom,1992,6.5,0.1582002903
UK,United Kingdom,1993,6.3,0.1538272816
UK,United Kingdom,1994,6.2,0.153942428
UK,United Kingdom,1995,6.1,0.1574742268
UK,United Kingdom,1996,6.1,0.1606743053
UK,United Kingdom,1997,5.8,0.1635750422
UK,United Kingdom,1998,5.7,0.1674322122
UK,United Kingdom,1999,5.7,0.1753416244
UK,United Kingdom,2000,5.5,0.1706484642
UK,United Kingdom,2001,5.4,0.1773930088
UK,United Kingdom,2002,5.3,0.1796264856
UK,United Kingdom,2003,5.4,0.1909476662
UK,United Kingdom,2004,5.2,0.1887755102
UK,United Kingdom,2005,5.1,0.1908682635
UK,United Kingdom,2006,5.1,0.2040160643
UK,United Kingdom,2007,4.9,0.1997965412
UK,United Kingdom,2008,4.8,0.1993396616
UK,United Kingdom,2009,4.8,0.203158344
UK,United Kingdom,2010,4.7,0.206972639
UK,United Kingdom,2011,4.6,0.2104783599
UK,United Kingdom,2012,4.6,0.2153991497
UK,United Kingdom,2013,4.5,0.2206423143
UK,United Kingdom,2014,4.4,0.2263573796
UKR,Ukraine,1992,13.7,0.3318819545
UKR,Ukraine,1993,14.6,0.3591756624
UKR,Ukraine,1994,14.3,0.3584480601
UKR,Ukraine,1995,14.5,0.3729381443
UKR,Ukraine,1996,14.2,0.3732385092
UKR,Ukraine,1997,13.9,0.389544688
UKR,Ukraine,1998,12.6,0.3742776708
UKR,Ukraine,1999,12.6,0.3863043144
UKR,Ukraine,2000,11.9,0.3704623022
UKR,Ukraine,2001,11.3,0.3691604051
UKR,Ukraine,2002,10.5,0.356196944
UKR,Ukraine,2003,9.9,0.3497171146
UKR,Ukraine,2004,9.6,0.3487609329
UKR,Ukraine,2005,10.0,0.3731287425
UKR,Ukraine,2006,9.7,0.3911646586
UKR,Ukraine,2007,9.5,0.3865717192
UKR,Ukraine,2008,9.2,0.380932728
UKR,Ukraine,2009,9.0,0.3832693128
UKR,Ukraine,2010,8.7,0.3852603707
UKR,Ukraine,2011,8.5,0.3890660592
UKR,Ukraine,2012,8.4,0.3958431743
UKR,Ukraine,2013,8.2,0.4040205933
UKR,Ukraine,2014,8.1,0.4129492735
URU,Uruguay,1955,47.0,0.4750593824
URU,Uruguay,1956,44.0,0.4540295119
URU,Uruguay,1957,53.0,0.5543933054
URU,Uruguay,1958,49.0,0.5453533667
URU,Uruguay,1959,57.0,0.6207459842
URU,Uruguay,1960,47.0,0.4787369493
URU,Uruguay,1961,48.8,0.4132791328
URU,Uruguay,1962,48.9,0.4222068727
URU,Uruguay,1963,48.5,0.4443630033
URU,Uruguay,1964,50.8,0.4716368025
URU,Uruguay,1965,55.7,0.5010569874
URU,Uruguay,1966,49.8,0.4722393438
URU,Uruguay,1967,58.2,0.5837512538
URU,Uruguay,1968,61.9,0.6184742968
URU,Uruguay,1969,52.1,0.5215215215
URU,Uruguay,1970,50.2,0.5193998965
URU,Uruguay,1971,47.6,0.5114979583
URU,Uruguay,1972,49.6,0.5610225088
URU,Uruguay,1973,50.2,0.5872375271
URU,Uruguay,1974,48.1,0.5827830617
URU,Uruguay,1975,48.6,0.6013735074
URU,Uruguay,1976,45.9,0.5506238004
URU,Uruguay,1977,48.5,0.5979902595
URU,Uruguay,1978,43.1,0.5686015831
URU,Uruguay,1979,39.6,0.5459057072
URU,Uruguay,1980,37.6,0.549105513
URU,Uruguay,1981,33.4,0.5154320988
URU,Uruguay,1982,29.9,0.4885221796
URU,Uruguay,1983,28.6,0.4862705092
URU,Uruguay,1984,29.0,0.5092633243
URU,Uruguay,1985,30.4,0.5455199065
URU,Uruguay,1986,27.8,0.5262859304
URU,Uruguay,1987,23.9,0.4639455782
URU,Uruguay,1988,23.1,0.4641172338
URU,Uruguay,1989,22.0,0.471482076
URU,Uruguay,1990,20.6,0.4582222222
URU,Uruguay,1991,20.8,0.465993266
URU,Uruguay,1992,18.5,0.4479922593
URU,Uruguay,1993,20.5,0.5024533857
URU,Uruguay,1994,19.0,0.4750938673
URU,Uruguay,1995,19.9,0.512628866
URU,Uruguay,1996,18.1,0.4757013038
URU,Uruguay,1997,16.4,0.4598088814
URU,Uruguay,1998,15.9,0.4717735961
URU,Uruguay,1999,14.3,0.4388146783
URU,Uruguay,2000,13.9,0.4315854794
URU,Uruguay,2001,13.8,0.4501796798
URU,Uruguay,2002,13.6,0.4631578947
URU,Uruguay,2003,14.8,0.5219236209
URU,Uruguay,2004,13.1,0.4777696793
URU,Uruguay,2005,12.4,0.4644461078
URU,Uruguay,2006,10.6,0.4236947791
URU,Uruguay,2007,10.4,0.4231943032
URU,Uruguay,2008,10.2,0.422616591
URU,Uruguay,2009,10.1,0.4306444729
URU,Uruguay,2010,9.9,0.4386584289
URU,Uruguay,2011,9.7,0.4414578588
URU,Uruguay,2012,9.4,0.4459140293
URU,Uruguay,2013,9.2,0.4510909537
URU,Uruguay,2014,9.0,0.4573030844
USS,USSR(Soviet Union),1955,127.1,1.2848840148
USS,USSR(Soviet Union),1956,101.1,1.0432359922
USS,USSR(Soviet Union),1957,96.6,1.0106694561
USS,USSR(Soviet Union),1958,86.6,0.9638286032
USS,USSR(Soviet Union),1959,86.6,0.9430982848
USS,USSR(Soviet Union),1960,75.3,0.7668958492
USS,USSR(Soviet Union),1961,68.9,0.5834180217
USS,USSR(Soviet Union),1962,68.7,0.592989121
USS,USSR(Soviet Union),1963,65.9,0.6038755784
USS,USSR(Soviet Union),1964,61.4,0.5703277319
USS,USSR(Soviet Union),1965,58.0,0.5218369091
USS,USSR(Soviet Union),1966,55.7,0.527902897
USS,USSR(Soviet Union),1967,55.5,0.5561685055
USS,USSR(Soviet Union),1968,56.3,0.5626217715
USS,USSR(Soviet Union),1969,55.0,0.5508508509
USS,USSR(Soviet Union),1970,52.7,0.545059493
USS,USSR(Soviet Union),1971,48.8,0.524822695
USS,USSR(Soviet Union),1972,52.7,0.5958601968
USS,USSR(Soviet Union),1973,56.3,0.6587120547
USS,USSR(Soviet Union),1974,59.5,0.7210274429
USS,USSR(Soviet Union),1975,65.3,0.8076470952
USS,USSR(Soviet Union),1976,67.0,0.8033829175
USS,USSR(Soviet Union),1977,65.1,0.8020467295
USS,USSR(Soviet Union),1978,62.3,0.8216358839
USS,USSR(Soviet Union),1979,58.4,0.805624483
USS,USSR(Soviet Union),1980,58.2,0.8503833516
USS,USSR(Soviet Union),1981,56.9,0.8774691358
USS,USSR(Soviet Union),1982,53.8,0.8795033086
USS,USSR(Soviet Union),1983,52.5,0.8927994559
USS,USSR(Soviet Union),1984,53.3,0.9352884362
USS,USSR(Soviet Union),1985,53.0,0.9520984991
USS,USSR(Soviet Union),1986,51.3,0.970688351
USS,USSR(Soviet Union),1987,53.2,1.0345966958
USS,USSR(Soviet Union),1988,53.8,1.0791930142
USS,USSR(Soviet Union),1989,44.1,0.9427501338
USS,USSR(Soviet Union),1990,41.1,0.9135555556
USS,USSR(Soviet Union),1991,,
UZB,Uzbekistan,1992,63.8,1.5420899855
UZB,Uzbekistan,1993,55.3,1.3554955839
UZB,Uzbekistan,1994,49.1,1.2280350438
UZB,Uzbekistan,1995,46.1,1.1884020619
UZB,Uzbekistan,1996,41.8,1.1010140919
UZB,Uzbekistan,1997,39.0,1.0949971894
UZB,Uzbekistan,1998,37.1,1.0988294562
UZB,Uzbekistan,1999,35.1,1.0763089206
UZB,Uzbekistan,2000,32.7,1.0152032268
UZB,Uzbekistan,2001,30.6,0.9983665469
UZB,Uzbekistan,2002,28.5,0.9674023769
UZB,Uzbekistan,2003,28.2,0.9954031117
UZB,Uzbekistan,2004,27.4,1
UZB,Uzbekistan,2005,26.8,1.002245509
UZB,Uzbekistan,2006,25.9,1.0401606426
UZB,Uzbekistan,2007,25.1,1.019328586
UZB,Uzbekistan,2008,24.2,1
UZB,Uzbekistan,2009,23.4,1
UZB,Uzbekistan,2010,22.7,1
UZB,Uzbekistan,2011,21.9,0.9986332574
UZB,Uzbekistan,2012,21.2,1.0014170997
UZB,Uzbekistan,2013,20.5,1.0056386369
UZB,Uzbekistan,2014,19.8,1.0114708132
VEN,Venezuela,1955,112.3,1.1346843887
VEN,Venezuela,1956,109.7,1.1322876896
VEN,Venezuela,1957,107.2,1.1212343096
VEN,Venezuela,1958,104.7,1.1647189761
VEN,Venezuela,1959,102.1,1.1118976314
VEN,Venezuela,1960,99.6,1.0140056022
VEN,Venezuela,1961,96.9,0.820545393
VEN,Venezuela,1962,94.2,0.8135900535
VEN,Venezuela,1963,91.6,0.8389756746
VEN,Venezuela,1964,88.9,0.8253644044
VEN,Venezuela,1965,86.2,0.7756038321
VEN,Venezuela,1966,83.7,0.7937034754
VEN,Venezuela,1967,81.2,0.8142427282
VEN,Venezuela,1968,78.6,0.7857321277
VEN,Venezuela,1969,76.1,0.7618618619
VEN,Venezuela,1970,73.6,0.7612002069
VEN,Venezuela,1971,71.2,0.7653127015
VEN,Venezuela,1972,68.9,0.7790973872
VEN,Venezuela,1973,66.5,0.7782651927
VEN,Venezuela,1974,64.2,0.7774883383
VEN,Venezuela,1975,61.8,0.7648332612
VEN,Venezuela,1976,59.7,0.7161708253
VEN,Venezuela,1977,57.6,0.7099438999
VEN,Venezuela,1978,55.5,0.7316622691
VEN,Venezuela,1979,53.3,0.73518059
VEN,Venezuela,1980,51.2,0.7477181453
VEN,Venezuela,1981,49.3,0.7614197531
VEN,Venezuela,1982,47.5,0.7757536149
VEN,Venezuela,1983,45.6,0.7756524696
VEN,Venezuela,1984,43.8,0.7682851875
VEN,Venezuela,1985,41.9,0.7527635481
VEN,Venezuela,1986,40.3,0.7624810893
VEN,Venezuela,1987,38.8,0.7531584062
VEN,Venezuela,1988,37.2,0.7461607949
VEN,Venezuela,1989,35.6,0.7619047619
VEN,Venezuela,1990,34.0,0.756
VEN,Venezuela,1991,33.2,0.7441077441
VEN,Venezuela,1992,32.3,0.7815674891
VEN,Venezuela,1993,31.5,0.7725711482
VEN,Venezuela,1994,30.7,0.7682102628
VEN,Venezuela,1995,29.9,0.7708762887
VEN,Venezuela,1996,29.2,0.7678124588
VEN,Venezuela,1997,28.4,0.7984822934
VEN,Venezuela,1998,27.7,0.8205660098
VEN,Venezuela,1999,27.0,0.8284968524
VEN,Venezuela,2000,26.3,0.8160099286
VEN,Venezuela,2001,25.7,0.8402482849
VEN,Venezuela,2002,25.2,0.8539898132
VEN,Venezuela,2003,24.6,0.8698727016
VEN,Venezuela,2004,24.1,0.8768221574
VEN,Venezuela,2005,23.5,0.8806137725
VEN,Venezuela,2006,23.0,0.924497992
VEN,Venezuela,2007,22.5,0.9163784334
VEN,Venezuela,2008,22.0,0.9087907553
VEN,Venezuela,2009,21.5,0.9193341869
VEN,Venezuela,2010,21.1,0.9298323036
VEN,Venezuela,2011,20.6,0.9394077449
VEN,Venezuela,2012,20.2,0.9532357109
VEN,Venezuela,2013,19.8,0.9683746016
VEN,Venezuela,2014,19.3,0.9854703033
VIE,Vietnam,1977,74.8,0.9222612663
VIE,Vietnam,1978,69.8,0.9208443272
VIE,Vietnam,1979,64.8,0.8933002481
VIE,Vietnam,1980,59.8,0.8733114275
VIE,Vietnam,1981,54.8,0.8456790123
VIE,Vietnam,1982,53.0,0.865942325
VIE,Vietnam,1983,51.3,0.8722264728
VIE,Vietnam,1984,49.5,0.8692598121
VIE,Vietnam,1985,47.8,0.8591713849
VIE,Vietnam,1986,46.0,0.8698940998
VIE,Vietnam,1987,45.0,0.8746355685
VIE,Vietnam,1988,44.1,0.8852755194
VIE,Vietnam,1989,41.5,0.8888175495
VIE,Vietnam,1990,40.3,0.8944444444
VIE,Vietnam,1991,39.0,0.8751964085
VIE,Vietnam,1992,37.8,0.9138848573
VIE,Vietnam,1993,36.6,0.8981844946
VIE,Vietnam,1994,35.5,0.8878598248
VIE,Vietnam,1995,34.4,0.8858247423
VIE,Vietnam,1996,33.3,0.877387067
VIE,Vietnam,1997,32.3,0.9075323215
VIE,Vietnam,1998,31.3,0.9275448215
VIE,Vietnam,1999,30.4,0.9319821895
VIE,Vietnam,2000,29.4,0.9134346882
VIE,Vietnam,2001,28.6,0.9330284221
VIE,Vietnam,2002,27.7,0.9405772496
VIE,Vietnam,2003,26.9,0.9501414427
VIE,Vietnam,2004,26.0,0.9489795918
VIE,Vietnam,2005,25.3,0.9449850299
VIE,Vietnam,2006,24.5,0.9827309237
VIE,Vietnam,2007,23.7,0.9648016277
VIE,Vietnam,2008,23.0,0.9484110607
VIE,Vietnam,2009,22.3,0.9500640205
VIE,Vietnam,2010,21.6,0.9518976169
VIE,Vietnam,2011,20.9,0.9521640091
VIE,Vietnam,2012,20.2,0.9560699103
VIE,Vietnam,2013,19.6,0.9615101741
VIE,Vietnam,2014,19.0,0.9681366301
YAR,"Yemen, North",1955,197.8,1.9988881589
YAR,"Yemen, North",1956,195.0,2.0123826231
YAR,"Yemen, North",1957,192.3,2.0112970711
YAR,"Yemen, North",1958,189.5,2.1095158598
YAR,"Yemen, North",1959,186.8,2.0343043833
YAR,"Yemen, North",1960,184.1,1.8748153807
YAR,"Yemen, North",1961,181.3,1.5355691057
YAR,"Yemen, North",1962,178.6,1.5418753238
YAR,"Yemen, North",1963,175.8,1.6110678455
YAR,"Yemen, North",1964,173.1,1.6070931204
YAR,"Yemen, North",1965,170.4,1.5324967391
YAR,"Yemen, North",1966,167.6,1.5894931487
YAR,"Yemen, North",1967,164.9,1.6537612839
YAR,"Yemen, North",1968,162.1,1.6200229805
YAR,"Yemen, North",1969,159.4,1.5955955956
YAR,"Yemen, North",1970,156.7,1.6209001552
YAR,"Yemen, North",1971,153.9,1.6539866753
YAR,"Yemen, North",1972,151.2,1.709987558
YAR,"Yemen, North",1973,148.4,1.7364449903
YAR,"Yemen, North",1974,145.7,1.765311686
YAR,"Yemen, North",1975,143.6,1.7771453319
YAR,"Yemen, North",1976,140.3,1.6827015355
YAR,"Yemen, North",1977,137.5,1.695456507
YAR,"Yemen, North",1978,134.7,1.7763852243
YAR,"Yemen, North",1979,131.7,1.8158257513
YAR,"Yemen, North",1980,129.0,1.8833150785
YAR,"Yemen, North",1981,126.2,1.9470679012
YAR,"Yemen, North",1982,123.4,2.0158483784
YAR,"Yemen, North",1983,120.6,2.0503272975
YAR,"Yemen, North",1984,117.8,2.0686627448
YAR,"Yemen, North",1985,114.9,2.0657859261
YAR,"Yemen, North",1986,112.1,2.1191376702
YAR,"Yemen, North",1987,109.2,2.1216715258
YAR,"Yemen, North",1988,104.9,2.1049884573
YAR,"Yemen, North",1989,100.5,2.1517388978
YEM,Yemen,1990,87.9,1.9528888889
YEM,Yemen,1991,85.9,1.9281705948
YEM,Yemen,1992,83.9,2.0297532656
YEM,Yemen,1993,81.9,2.0095682041
YEM,Yemen,1994,81.7,2.0445556946
YEM,Yemen,1995,80.5,2.0744845361
YEM,Yemen,1996,79.3,2.0892927697
YEM,Yemen,1997,78.2,2.1967397414
YEM,Yemen,1998,77.0,2.2824122092
YEM,Yemen,1999,75.9,2.330723169
YEM,Yemen,2000,74.8,2.3208191126
YEM,Yemen,2001,72.8,2.3789611238
YEM,Yemen,2002,70.9,2.4071307301
YEM,Yemen,2003,69.0,2.4402404526
YEM,Yemen,2004,67.2,2.4482507289
YEM,Yemen,2005,65.4,2.4472305389
YEM,Yemen,2006,63.6,2.5530120482
YEM,Yemen,2007,61.8,2.514750763
YEM,Yemen,2008,60.1,2.47957078
YEM,Yemen,2009,58.4,2.4925309432
YEM,Yemen,2010,56.8,2.5052956752
YEM,Yemen,2011,55.1,2.5107061503
YEM,Yemen,2012,53.5,2.527161077
YEM,Yemen,2013,51.9,2.5462123069
YEM,Yemen,2014,50.4,2.5699719602
YGS,Serbia and Montenegro,1992,27.7,0.6702951137
YGS,Serbia and Montenegro,1993,28.8,0.7060843965
YGS,Serbia and Montenegro,1994,23.7,0.5932415519
YGS,Serbia and Montenegro,1995,22.1,0.5706185567
YGS,Serbia and Montenegro,1996,19.4,0.5096799684
YGS,Serbia and Montenegro,1997,15.9,0.4474423834
YGS,Serbia and Montenegro,1998,16.2,0.4809601422
YGS,Serbia and Montenegro,1999,16.4,0.5033010901
YGS,Serbia and Montenegro,2000,16.6,0.5138070121
YGS,Serbia and Montenegro,2001,15.2,0.4978765109
YGS,Serbia and Montenegro,2002,14.8,0.5039049236
YGS,Serbia and Montenegro,2003,14.2,0.5017680339
YGS,Serbia and Montenegro,2004,13.6,0.4941690962
YGS,Serbia and Montenegro,2005,13.0,0.4861526946
YGS,Serbia and Montenegro,2006,,
YPR,"Yemen, South",1968,144.8,1.4469700754
YPR,"Yemen, South",1969,142.4,1.4251251251
YPR,"Yemen, South",1970,139.9,1.4478013451
YPR,"Yemen, South",1971,137.5,1.477326456
YPR,"Yemen, South",1972,135.0,1.5273159145
YPR,"Yemen, South",1973,132.6,1.5510323449
YPR,"Yemen, South",1974,130.1,1.5767856061
YPR,"Yemen, South",1975,126.0,1.5584978036
YPR,"Yemen, South",1976,123.4,1.4803262956
YPR,"Yemen, South",1977,121.5,1.4983046668
YPR,"Yemen, South",1978,119.6,1.5773087071
YPR,"Yemen, South",1979,117.5,1.6202095396
YPR,"Yemen, South",1980,115.6,1.6877692589
YPR,"Yemen, South",1981,113.3,1.7486111111
YPR,"Yemen, South",1982,111.0,1.8130871661
YPR,"Yemen, South",1983,108.6,1.8468077871
YPR,"Yemen, South",1984,106.3,1.8661866713
YPR,"Yemen, South",1985,104.0,1.8693268626
YPR,"Yemen, South",1986,101.7,1.9222768533
YPR,"Yemen, South",1987,99.1,1.9267249757
YPR,"Yemen, South",1988,95.6,1.9180969587
YPR,"Yemen, South",1989,91.9,1.9661851257
YUG,"Yugoslavia, Former",1955,112.8,1.1401425178
YUG,"Yugoslavia, Former",1956,98.3,1.014343205
YUG,"Yugoslavia, Former",1957,101.5,1.0617154812
YUG,"Yugoslavia, Former",1958,86.4,0.9616026711
YUG,"Yugoslavia, Former",1959,92.0,1.0019057991
YUG,"Yugoslavia, Former",1960,87.7,0.8933027757
YUG,"Yugoslavia, Former",1961,82.0,0.6944444444
YUG,"Yugoslavia, Former",1962,84.2,0.7269901571
YUG,"Yugoslavia, Former",1963,77.5,0.710064593
YUG,"Yugoslavia, Former",1964,75.8,0.7037415282
YUG,"Yugoslavia, Former",1965,71.8,0.6458867449
YUG,"Yugoslavia, Former",1966,62.1,0.5888767721
YUG,"Yugoslavia, Former",1967,62.1,0.6228686058
YUG,"Yugoslavia, Former",1968,58.6,0.585502323
YUG,"Yugoslavia, Former",1969,57.3,0.5735735736
YUG,"Yugoslavia, Former",1970,55.5,0.5742369374
YUG,"Yugoslavia, Former",1971,49.5,0.5319148936
YUG,"Yugoslavia, Former",1972,44.4,0.5022056328
YUG,"Yugoslavia, Former",1973,44.0,0.5147101831
YUG,"Yugoslavia, Former",1974,40.9,0.4955473436
YUG,"Yugoslavia, Former",1975,39.7,0.4912454371
YUG,"Yugoslavia, Former",1976,36.8,0.4414587332
YUG,"Yugoslavia, Former",1977,35.6,0.4389371802
YUG,"Yugoslavia, Former",1978,33.8,0.4459102902
YUG,"Yugoslavia, Former",1979,32.7,0.4507857734
YUG,"Yugoslavia, Former",1980,31.4,0.4585615188
YUG,"Yugoslavia, Former",1981,30.8,0.475308642
YUG,"Yugoslavia, Former",1982,30.3,0.4950575933
YUG,"Yugoslavia, Former",1983,30.7,0.5219756865
YUG,"Yugoslavia, Former",1984,27.7,0.4864342787
YUG,"Yugoslavia, Former",1985,28.2,0.5068751685
YUG,"Yugoslavia, Former",1986,26.7,0.5049167927
YUG,"Yugoslavia, Former",1987,25.1,0.4878522838
YUG,"Yugoslavia, Former",1988,24.5,0.491819733
YUG,"Yugoslavia, Former",1989,23.5,0.5029427501
YUG,"Yugoslavia, Former",1990,19.3,0.4288888889
YUG,"Yugoslavia, Former",1991,17.9,0.4015712682
ZAI,Congo-Kinshasa,1960,176.2,1.7947542653
ZAI,Congo-Kinshasa,1961,175.8,1.4884823848
ZAI,Congo-Kinshasa,1962,174.1,1.5029355897
ZAI,Congo-Kinshasa,1963,172.4,1.5794585185
ZAI,Congo-Kinshasa,1964,170.7,1.5848110668
ZAI,Congo-Kinshasa,1965,169.0,1.520352629
ZAI,Congo-Kinshasa,1966,166.2,1.5760276895
ZAI,Congo-Kinshasa,1967,164.5,1.6495486459
ZAI,Congo-Kinshasa,1968,162.7,1.6258180547
ZAI,Congo-Kinshasa,1969,161.0,1.6113113113
ZAI,Congo-Kinshasa,1970,159.2,1.6473874806
