"sftgcode","year","imf.gdppc"
NA,2004,1.596
NA,2004,674.788
NA,2004,4.704
NA,2004,1.291
NA,2004,2.612
NA,2004,1.294
NA,2004,0.729
NA,2004,0.03
NA,2004,42.561
NA,2004,NA
NA,2005,2.348
NA,2005,11.464
NA,2005,102.347
NA,2005,1.024
NA,2005,1.965
NA,2005,1576.762
NA,2005,0.146
NA,2005,0.135
NA,2005,0.245
NA,2005,0.206
NA,2005,1.646
NA,2005,1.634
NA,2005,722.669
NA,2005,5.128
NA,2005,1.403
NA,2005,2.547
NA,2005,1.333
NA,2005,0.73
NA,2005,0.028
NA,2005,44.819
NA,2005,NA
NA,2006,2.647
NA,2006,11.968
NA,2006,111.679
NA,2006,1.074
NA,2006,1.886
NA,2006,1687.65
NA,2006,0.144
NA,2006,0.137
NA,2006,0.244
NA,2006,0.203
NA,2006,1.677
NA,2006,1.697
NA,2006,788.495
NA,2006,5.61
NA,2006,1.467
NA,2006,2.767
NA,2006,1.413
NA,2006,0.71
NA,2006,0.029
NA,2006,48.611
NA,2006,NA
NA,2007,2.834
NA,2007,11.986
NA,2007,121.974
NA,2007,1.139
NA,2007,2.002
NA,2007,1796.753
NA,2007,0.147
NA,2007,0.142
NA,2007,0.239
NA,2007,0.207
NA,2007,1.696
NA,2007,1.818
NA,2007,793.098
NA,2007,6.195
NA,2007,1.538
NA,2007,2.754
NA,2007,1.456
NA,2007,0.702
NA,2007,0.031
NA,2007,51.126
NA,2007,NA
NA,2008,2.878
NA,2008,11.754
NA,2008,130.086
NA,2008,1.224
NA,2008,2.021
NA,2008,1834.986
NA,2008,0.146
NA,2008,0.14
NA,2008,0.233
NA,2008,0.195
NA,2008,1.745
NA,2008,1.848
NA,2008,857.016
NA,2008,6.062
NA,2008,1.591
NA,2008,2.848
NA,2008,1.449
NA,2008,0.714
NA,2008,0.034
NA,2008,54.425
NA,2008,NA
NA,2009,2.571
NA,2009,11.546
NA,2009,128.433
NA,2009,1.21
NA,2009,1.887
NA,2009,1789.861
NA,2009,0.147
NA,2009,0.137
NA,2009,0.235
NA,2009,0.175
NA,2009,1.633
NA,2009,1.611
NA,2009,891.403
NA,2009,5.995
NA,2009,1.531
NA,2009,2.866
NA,2009,1.42
NA,2009,0.733
NA,2009,0.032
NA,2009,56.227
NA,2009,NA
NA,2010,2.351
NA,2010,11.846
NA,2010,130.317
NA,2010,1.223
NA,2010,1.878
NA,2010,1910.993
NA,2010,0.145
NA,2010,0.146
NA,2010,0.243
NA,2010,0.18
NA,2010,1.596
NA,2010,1.536
NA,2010,931.217
NA,2010,6.352
NA,2010,1.472
NA,2010,2.861
NA,2010,1.386
NA,2010,0.755
NA,2010,0.031
NA,2010,57.143
NA,2010,NA
NA,2011,2.308
NA,2011,12.253
NA,2011,135.489
NA,2011,1.222
NA,2011,1.892
NA,2011,2003.002
NA,2011,0.145
NA,2011,0.146
NA,2011,0.247
NA,2011,0.19
NA,2011,1.694
NA,2011,1.391
NA,2011,975.584
NA,2011,6.853
NA,2011,1.444
NA,2011,2.897
NA,2011,1.389
NA,2011,0.765
NA,2011,0.034
NA,2011,57.842
NA,2011,NA
NA,2012,2.391
NA,2012,12.369
NA,2012,137.11
NA,2012,1.205
NA,2012,1.87
NA,2012,2037.059
NA,2012,0.15
NA,2012,0.153
NA,2012,0.248
NA,2012,0.2
NA,2012,1.714
NA,2012,1.286
NA,2012,1019.443
NA,2012,7.267
NA,2012,1.432
NA,2012,2.915
NA,2012,1.404
NA,2012,0.757
NA,2012,0.034
NA,2012,58.858
NA,2012,NA
NA,2013,2.434
NA,2013,12.152
NA,2013,137.829
NA,2013,1.194
NA,2013,1.916
NA,2013,2096.063
NA,2013,0.153
NA,2013,0.157
NA,2013,0.238
NA,2013,0.2
NA,2013,1.695
NA,2013,1.228
NA,2013,1060.221
NA,2013,7.748
NA,2013,1.487
NA,2013,2.902
NA,2013,1.438
NA,2013,0.755
NA,2013,0.034
NA,2013,60.017
NA,2013,NA
NA,2014,2.492
NA,2014,12.068
NA,2014,139.21
NA,2014,1.208
NA,2014,1.945
NA,2014,2144.645
NA,2014,0.159
NA,2014,0.158
NA,2014,0.238
NA,2014,0.215
NA,2014,1.728
NA,2014,1.216
NA,2014,1107.931
NA,2014,7.976
NA,2014,1.59
NA,2014,2.87
NA,2014,1.453
NA,2014,0.772
NA,2014,0.035
NA,2014,61.757
NA,2014,NA
