"sftgcode","year","elf.ethnic","elf.language","elf.religion"
"SWZ",1961,0.53,0.54,0.61
"SWZ",1962,0.53,0.54,0.61
"SWZ",1963,0.53,0.54,0.61
"SWZ",1964,0.53,0.54,0.61
"SWZ",1965,0.53,0.54,0.61
"SWZ",1966,0.53,0.54,0.61
"SWZ",1967,0.53,0.54,0.61
"SWZ",1968,0.53,0.54,0.61
"SWZ",1969,0.53,0.54,0.61
"SWZ",1970,0.53,0.54,0.61
"SWZ",1971,0.53,0.54,0.61
"SWZ",1972,0.53,0.54,0.61
"SWZ",1973,0.53,0.54,0.61
"SWZ",1974,0.53,0.54,0.61
"SWZ",1975,0.53,0.54,0.61
"SWZ",1976,0.53,0.54,0.61
"SWZ",1977,0.53,0.54,0.61
"SWZ",1978,0.53,0.54,0.61
"SWZ",1979,0.53,0.54,0.61
"SWZ",1980,0.53,0.54,0.61
"SWZ",1981,0.53,0.54,0.61
"SWZ",1982,0.53,0.54,0.61
"SWZ",1983,0.53,0.54,0.61
"SWZ",1984,0.53,0.54,0.61
"SWZ",1985,0.53,0.54,0.61
"SWZ",1986,0.53,0.54,0.61
"SWZ",1987,0.53,0.54,0.61
"SWZ",1988,0.53,0.54,0.61
"SWZ",1989,0.53,0.54,0.61
"SWZ",1990,0.53,0.54,0.61
"SWZ",1991,0.53,0.54,0.61
"SWZ",1992,0.53,0.54,0.61
"SWZ",1993,0.53,0.54,0.61
"SWZ",1994,0.53,0.54,0.61
"SWZ",1995,0.53,0.54,0.61
"SWZ",1996,0.53,0.54,0.61
"SWZ",1997,0.53,0.54,0.61
"SWZ",1998,0.53,0.54,0.61
"SWZ",1999,0.53,0.54,0.61
"SWZ",2000,0.53,0.54,0.61
"SWZ",2001,0.53,0.54,0.61
"SWZ",2002,0.53,0.54,0.61
"SWZ",2003,0.53,0.54,0.61
"SWZ",2004,0.53,0.54,0.61
"SWZ",2005,0.53,0.54,0.61
"SWZ",2006,0.53,0.54,0.61
"SWZ",2007,0.53,0.54,0.61
"SWZ",2008,0.53,0.54,0.61
"SWZ",2009,0.53,0.54,0.61
"SWZ",2010,0.53,0.54,0.61
"SWZ",2011,0.53,0.54,0.61
"SWZ",2012,0.53,0.54,0.61
"SWZ",2013,0.53,0.54,0.61
"SYR",1946,0.54,0.18,0.43
"SYR",1947,0.54,0.18,0.43
"SYR",1948,0.54,0.18,0.43
"SYR",1949,0.54,0.18,0.43
"SYR",1950,0.54,0.18,0.43
"SYR",1951,0.54,0.18,0.43
"SYR",1952,0.54,0.18,0.43
"SYR",1953,0.54,0.18,0.43
"SYR",1954,0.54,0.18,0.43
"SYR",1955,0.54,0.18,0.43
"SYR",1956,0.54,0.18,0.43
"SYR",1957,0.54,0.18,0.43
"SYR",1958,0.54,0.18,0.43
"SYR",1959,0.54,0.18,0.43
"SYR",1960,0.54,0.18,0.43
"SYR",1961,0.54,0.18,0.43
"SYR",1962,0.54,0.18,0.43
"SYR",1963,0.54,0.18,0.43
"SYR",1964,0.54,0.18,0.43
"SYR",1965,0.54,0.18,0.43
"SYR",1966,0.54,0.18,0.43
"SYR",1967,0.54,0.18,0.43
"SYR",1968,0.54,0.18,0.43
"SYR",1969,0.54,0.18,0.43
"SYR",1970,0.54,0.18,0.43
"SYR",1971,0.54,0.18,0.43
"SYR",1972,0.54,0.18,0.43
"SYR",1973,0.54,0.18,0.43
"SYR",1974,0.54,0.18,0.43
"SYR",1975,0.54,0.18,0.43
"SYR",1976,0.54,0.18,0.43
"SYR",1977,0.54,0.18,0.43
"SYR",1978,0.54,0.18,0.43
"SYR",1979,0.54,0.18,0.43
"SYR",1980,0.54,0.18,0.43
"SYR",1981,0.54,0.18,0.43
"SYR",1982,0.54,0.18,0.43
"SYR",1983,0.54,0.18,0.43
"SYR",1984,0.54,0.18,0.43
"SYR",1985,0.54,0.18,0.43
"SYR",1986,0.54,0.18,0.43
"SYR",1987,0.54,0.18,0.43
"SYR",1988,0.54,0.18,0.43
"SYR",1989,0.54,0.18,0.43
"SYR",1990,0.54,0.18,0.43
"SYR",1991,0.54,0.18,0.43
"SYR",1992,0.54,0.18,0.43
"SYR",1993,0.54,0.18,0.43
"SYR",1994,0.54,0.18,0.43
"SYR",1995,0.54,0.18,0.43
"SYR",1996,0.54,0.18,0.43
"SYR",1997,0.54,0.18,0.43
"SYR",1998,0.54,0.18,0.43
"SYR",1999,0.54,0.18,0.43
"SYR",2000,0.54,0.18,0.43
"SYR",2001,0.54,0.18,0.43
"SYR",2002,0.54,0.18,0.43
"SYR",2003,0.54,0.18,0.43
"SYR",2004,0.54,0.18,0.43
"SYR",2005,0.54,0.18,0.43
"SYR",2006,0.54,0.18,0.43
"SYR",2007,0.54,0.18,0.43
"SYR",2008,0.54,0.18,0.43
"SYR",2009,0.54,0.18,0.43
"SYR",2010,0.54,0.18,0.43
"SYR",2011,0.54,0.18,0.43
"SYR",2012,0.54,0.18,0.43
"SYR",2013,0.54,0.18,0.43
"TAJ",1991,0.51,0.55,0.34
"TAJ",1992,0.51,0.55,0.34
"TAJ",1993,0.51,0.55,0.34
"TAJ",1994,0.51,0.55,0.34
"TAJ",1995,0.51,0.55,0.34
"TAJ",1996,0.51,0.55,0.34
"TAJ",1997,0.51,0.55,0.34
"TAJ",1998,0.51,0.55,0.34
"TAJ",1999,0.51,0.55,0.34
"TAJ",2000,0.51,0.55,0.34
"TAJ",2001,0.51,0.55,0.34
"TAJ",2002,0.51,0.55,0.34
"TAJ",2003,0.51,0.55,0.34
"TAJ",2004,0.51,0.55,0.34
"TAJ",2005,0.51,0.55,0.34
"TAJ",2006,0.51,0.55,0.34
"TAJ",2007,0.51,0.55,0.34
"TAJ",2008,0.51,0.55,0.34
"TAJ",2009,0.51,0.55,0.34
"TAJ",2010,0.51,0.55,0.34
"TAJ",2011,0.51,0.55,0.34
"TAJ",2012,0.51,0.55,0.34
"TAJ",2013,0.51,0.55,0.34
"TAW",1949,0.27,0.5,0.68
"TAW",1950,0.27,0.5,0.68
"TAW",1951,0.27,0.5,0.68
"TAW",1952,0.27,0.5,0.68
"TAW",1953,0.27,0.5,0.68
"TAW",1954,0.27,0.5,0.68
"TAW",1955,0.27,0.5,0.68
"TAW",1956,0.27,0.5,0.68
"TAW",1957,0.27,0.5,0.68
"TAW",1958,0.27,0.5,0.68
"TAW",1959,0.27,0.5,0.68
"TAW",1960,0.27,0.5,0.68
"TAW",1961,0.27,0.5,0.68
"TAW",1962,0.27,0.5,0.68
"TAW",1963,0.27,0.5,0.68
"TAW",1964,0.27,0.5,0.68
"TAW",1965,0.27,0.5,0.68
"TAW",1966,0.27,0.5,0.68
"TAW",1967,0.27,0.5,0.68
"TAW",1968,0.27,0.5,0.68
"TAW",1969,0.27,0.5,0.68
"TAW",1970,0.27,0.5,0.68
"TAW",1971,0.27,0.5,0.68
"TAW",1972,0.27,0.5,0.68
"TAW",1973,0.27,0.5,0.68
"TAW",1974,0.27,0.5,0.68
"TAW",1975,0.27,0.5,0.68
"TAW",1976,0.27,0.5,0.68
"TAW",1977,0.27,0.5,0.68
"TAW",1978,0.27,0.5,0.68
"TAW",1979,0.27,0.5,0.68
"TAW",1980,0.27,0.5,0.68
"TAW",1981,0.27,0.5,0.68
"TAW",1982,0.27,0.5,0.68
"TAW",1983,0.27,0.5,0.68
"TAW",1984,0.27,0.5,0.68
"TAW",1985,0.27,0.5,0.68
"TAW",1986,0.27,0.5,0.68
"TAW",1987,0.27,0.5,0.68
"TAW",1988,0.27,0.5,0.68
"TAW",1989,0.27,0.5,0.68
"TAW",1990,0.27,0.5,0.68
"TAW",1991,0.27,0.5,0.68
"TAW",1992,0.27,0.5,0.68
"TAW",1993,0.27,0.5,0.68
"TAW",1994,0.27,0.5,0.68
"TAW",1995,0.27,0.5,0.68
"TAW",1996,0.27,0.5,0.68
"TAW",1997,0.27,0.5,0.68
"TAW",1998,0.27,0.5,0.68
"TAW",1999,0.27,0.5,0.68
"TAW",2000,0.27,0.5,0.68
"TAW",2001,0.27,0.5,0.68
"TAW",2002,0.27,0.5,0.68
"TAW",2003,0.27,0.5,0.68
"TAW",2004,0.27,0.5,0.68
"TAW",2005,0.27,0.5,0.68
"TAW",2006,0.27,0.5,0.68
"TAW",2007,0.27,0.5,0.68
"TAW",2008,0.27,0.5,0.68
"TAW",2009,0.27,0.5,0.68
"TAW",2010,0.27,0.5,0.68
"TAW",2011,0.27,0.5,0.68
"TAW",2012,0.27,0.5,0.68
"TAW",2013,0.27,0.5,0.68
"TAZ",1961,0.74,0.9,0.63
"TAZ",1962,0.74,0.9,0.63
"TAZ",1963,0.74,0.9,0.63
"TAZ",1964,0.74,0.9,0.63
"TAZ",1965,0.74,0.9,0.63
"TAZ",1966,0.74,0.9,0.63
"TAZ",1967,0.74,0.9,0.63
"TAZ",1968,0.74,0.9,0.63
"TAZ",1969,0.74,0.9,0.63
"TAZ",1970,0.74,0.9,0.63
"TAZ",1971,0.74,0.9,0.63
"TAZ",1972,0.74,0.9,0.63
"TAZ",1973,0.74,0.9,0.63
"TAZ",1974,0.74,0.9,0.63
"TAZ",1975,0.74,0.9,0.63
"TAZ",1976,0.74,0.9,0.63
"TAZ",1977,0.74,0.9,0.63
"TAZ",1978,0.74,0.9,0.63
"TAZ",1979,0.74,0.9,0.63
"TAZ",1980,0.74,0.9,0.63
"TAZ",1981,0.74,0.9,0.63
"TAZ",1982,0.74,0.9,0.63
"TAZ",1983,0.74,0.9,0.63
"TAZ",1984,0.74,0.9,0.63
"TAZ",1985,0.74,0.9,0.63
"TAZ",1986,0.74,0.9,0.63
"TAZ",1987,0.74,0.9,0.63
"TAZ",1988,0.74,0.9,0.63
"TAZ",1989,0.74,0.9,0.63
"TAZ",1990,0.74,0.9,0.63
"TAZ",1991,0.74,0.9,0.63
"TAZ",1992,0.74,0.9,0.63
"TAZ",1993,0.74,0.9,0.63
"TAZ",1994,0.74,0.9,0.63
"TAZ",1995,0.74,0.9,0.63
"TAZ",1996,0.74,0.9,0.63
"TAZ",1997,0.74,0.9,0.63
"TAZ",1998,0.74,0.9,0.63
"TAZ",1999,0.74,0.9,0.63
"TAZ",2000,0.74,0.9,0.63
"TAZ",2001,0.74,0.9,0.63
"TAZ",2002,0.74,0.9,0.63
"TAZ",2003,0.74,0.9,0.63
"TAZ",2004,0.74,0.9,0.63
"TAZ",2005,0.74,0.9,0.63
"TAZ",2006,0.74,0.9,0.63
"TAZ",2007,0.74,0.9,0.63
"TAZ",2008,0.74,0.9,0.63
"TAZ",2009,0.74,0.9,0.63
"TAZ",2010,0.74,0.9,0.63
"TAZ",2011,0.74,0.9,0.63
"TAZ",2012,0.74,0.9,0.63
"TAZ",2013,0.74,0.9,0.63
"THI",1945,0.63,0.63,0.1
"THI",1946,0.63,0.63,0.1
"THI",1947,0.63,0.63,0.1
"THI",1948,0.63,0.63,0.1
"THI",1949,0.63,0.63,0.1
"THI",1950,0.63,0.63,0.1
"THI",1951,0.63,0.63,0.1
"THI",1952,0.63,0.63,0.1
"THI",1953,0.63,0.63,0.1
"THI",1954,0.63,0.63,0.1
"THI",1955,0.63,0.63,0.1
"THI",1956,0.63,0.63,0.1
"THI",1957,0.63,0.63,0.1
"THI",1958,0.63,0.63,0.1
"THI",1959,0.63,0.63,0.1
"THI",1960,0.63,0.63,0.1
"THI",1961,0.63,0.63,0.1
"THI",1962,0.63,0.63,0.1
"THI",1963,0.63,0.63,0.1
"THI",1964,0.63,0.63,0.1
"THI",1965,0.63,0.63,0.1
"THI",1966,0.63,0.63,0.1
"THI",1967,0.63,0.63,0.1
"THI",1968,0.63,0.63,0.1
"THI",1969,0.63,0.63,0.1
"THI",1970,0.63,0.63,0.1
"THI",1971,0.63,0.63,0.1
"THI",1972,0.63,0.63,0.1
"THI",1973,0.63,0.63,0.1
"THI",1974,0.63,0.63,0.1
"THI",1975,0.63,0.63,0.1
"THI",1976,0.63,0.63,0.1
"THI",1977,0.63,0.63,0.1
"THI",1978,0.63,0.63,0.1
"THI",1979,0.63,0.63,0.1
"THI",1980,0.63,0.63,0.1
"THI",1981,0.63,0.63,0.1
"THI",1982,0.63,0.63,0.1
"THI",1983,0.63,0.63,0.1
"THI",1984,0.63,0.63,0.1
"THI",1985,0.63,0.63,0.1
"THI",1986,0.63,0.63,0.1
"THI",1987,0.63,0.63,0.1
"THI",1988,0.63,0.63,0.1
"THI",1989,0.63,0.63,0.1
"THI",1990,0.63,0.63,0.1
"THI",1991,0.63,0.63,0.1
"THI",1992,0.63,0.63,0.1
"THI",1993,0.63,0.63,0.1
"THI",1994,0.63,0.63,0.1
"THI",1995,0.63,0.63,0.1
"THI",1996,0.63,0.63,0.1
"THI",1997,0.63,0.63,0.1
"THI",1998,0.63,0.63,0.1
"THI",1999,0.63,0.63,0.1
"THI",2000,0.63,0.63,0.1
"THI",2001,0.63,0.63,0.1
"THI",2002,0.63,0.63,0.1
"THI",2003,0.63,0.63,0.1
"THI",2004,0.63,0.63,0.1
"THI",2005,0.63,0.63,0.1
"THI",2006,0.63,0.63,0.1
"THI",2007,0.63,0.63,0.1
"THI",2008,0.63,0.63,0.1
"THI",2009,0.63,0.63,0.1
"THI",2010,0.63,0.63,0.1
"THI",2011,0.63,0.63,0.1
"THI",2012,0.63,0.63,0.1
"THI",2013,0.63,0.63,0.1
"TKM",1991,0.39,0.4,0.23
"TKM",1992,0.39,0.4,0.23
"TKM",1993,0.39,0.4,0.23
"TKM",1994,0.39,0.4,0.23
"TKM",1995,0.39,0.4,0.23
"TKM",1996,0.39,0.4,0.23
"TKM",1997,0.39,0.4,0.23
"TKM",1998,0.39,0.4,0.23
"TKM",1999,0.39,0.4,0.23
"TKM",2000,0.39,0.4,0.23
"TKM",2001,0.39,0.4,0.23
"TKM",2002,0.39,0.4,0.23
"TKM",2003,0.39,0.4,0.23
"TKM",2004,0.39,0.4,0.23
"TKM",2005,0.39,0.4,0.23
"TKM",2006,0.39,0.4,0.23
"TKM",2007,0.39,0.4,0.23
"TKM",2008,0.39,0.4,0.23
"TKM",2009,0.39,0.4,0.23
"TKM",2010,0.39,0.4,0.23
"TKM",2011,0.39,0.4,0.23
"TKM",2012,0.39,0.4,0.23
"TKM",2013,0.39,0.4,0.23
"TOG",1960,0.71,0.9,0.66
"TOG",1961,0.71,0.9,0.66
"TOG",1962,0.71,0.9,0.66
"TOG",1963,0.71,0.9,0.66
"TOG",1964,0.71,0.9,0.66
"TOG",1965,0.71,0.9,0.66
"TOG",1966,0.71,0.9,0.66
"TOG",1967,0.71,0.9,0.66
"TOG",1968,0.71,0.9,0.66
"TOG",1969,0.71,0.9,0.66
"TOG",1970,0.71,0.9,0.66
"TOG",1971,0.71,0.9,0.66
"TOG",1972,0.71,0.9,0.66
"TOG",1973,0.71,0.9,0.66
"TOG",1974,0.71,0.9,0.66
"TOG",1975,0.71,0.9,0.66
"TOG",1976,0.71,0.9,0.66
"TOG",1977,0.71,0.9,0.66
"TOG",1978,0.71,0.9,0.66
"TOG",1979,0.71,0.9,0.66
"TOG",1980,0.71,0.9,0.66
"TOG",1981,0.71,0.9,0.66
"TOG",1982,0.71,0.9,0.66
"TOG",1983,0.71,0.9,0.66
"TOG",1984,0.71,0.9,0.66
"TOG",1985,0.71,0.9,0.66
"TOG",1986,0.71,0.9,0.66
"TOG",1987,0.71,0.9,0.66
"TOG",1988,0.71,0.9,0.66
"TOG",1989,0.71,0.9,0.66
"TOG",1990,0.71,0.9,0.66
"TOG",1991,0.71,0.9,0.66
"TOG",1992,0.71,0.9,0.66
"TOG",1993,0.71,0.9,0.66
"TOG",1994,0.71,0.9,0.66
"TOG",1995,0.71,0.9,0.66
"TOG",1996,0.71,0.9,0.66
"TOG",1997,0.71,0.9,0.66
"TOG",1998,0.71,0.9,0.66
"TOG",1999,0.71,0.9,0.66
"TOG",2000,0.71,0.9,0.66
"TOG",2001,0.71,0.9,0.66
"TOG",2002,0.71,0.9,0.66
"TOG",2003,0.71,0.9,0.66
"TOG",2004,0.71,0.9,0.66
"TOG",2005,0.71,0.9,0.66
"TOG",2006,0.71,0.9,0.66
"TOG",2007,0.71,0.9,0.66
"TOG",2008,0.71,0.9,0.66
"TOG",2009,0.71,0.9,0.66
"TOG",2010,0.71,0.9,0.66
"TOG",2011,0.71,0.9,0.66
"TOG",2012,0.71,0.9,0.66
"TOG",2013,0.71,0.9,0.66
"TRI",1962,0.65,0.13,0.79
"TRI",1963,0.65,0.13,0.79
"TRI",1964,0.65,0.13,0.79
"TRI",1965,0.65,0.13,0.79
"TRI",1966,0.65,0.13,0.79
"TRI",1967,0.65,0.13,0.79
"TRI",1968,0.65,0.13,0.79
"TRI",1969,0.65,0.13,0.79
"TRI",1970,0.65,0.13,0.79
"TRI",1971,0.65,0.13,0.79
"TRI",1972,0.65,0.13,0.79
"TRI",1973,0.65,0.13,0.79
"TRI",1974,0.65,0.13,0.79
"TRI",1975,0.65,0.13,0.79
"TRI",1976,0.65,0.13,0.79
"TRI",1977,0.65,0.13,0.79
"TRI",1978,0.65,0.13,0.79
"TRI",1979,0.65,0.13,0.79
"TRI",1980,0.65,0.13,0.79
"TRI",1981,0.65,0.13,0.79
"TRI",1982,0.65,0.13,0.79
"TRI",1983,0.65,0.13,0.79
"TRI",1984,0.65,0.13,0.79
"TRI",1985,0.65,0.13,0.79
"TRI",1986,0.65,0.13,0.79
"TRI",1987,0.65,0.13,0.79
"TRI",1988,0.65,0.13,0.79
"TRI",1989,0.65,0.13,0.79
"TRI",1990,0.65,0.13,0.79
"TRI",1991,0.65,0.13,0.79
"TRI",1992,0.65,0.13,0.79
"TRI",1993,0.65,0.13,0.79
"TRI",1994,0.65,0.13,0.79
"TRI",1995,0.65,0.13,0.79
"TRI",1996,0.65,0.13,0.79
"TRI",1997,0.65,0.13,0.79
"TRI",1998,0.65,0.13,0.79
"TRI",1999,0.65,0.13,0.79
"TRI",2000,0.65,0.13,0.79
"TRI",2001,0.65,0.13,0.79
"TRI",2002,0.65,0.13,0.79
"TRI",2003,0.65,0.13,0.79
"TRI",2004,0.65,0.13,0.79
"TRI",2005,0.65,0.13,0.79
"TRI",2006,0.65,0.13,0.79
"TRI",2007,0.65,0.13,0.79
"TRI",2008,0.65,0.13,0.79
"TRI",2009,0.65,0.13,0.79
"TRI",2010,0.65,0.13,0.79
"TRI",2011,0.65,0.13,0.79
"TRI",2012,0.65,0.13,0.79
"TRI",2013,0.65,0.13,0.79
"TUN",1956,0.04,0.01,0.01
"TUN",1957,0.04,0.01,0.01
"TUN",1958,0.04,0.01,0.01
"TUN",1959,0.04,0.01,0.01
"TUN",1960,0.04,0.01,0.01
"TUN",1961,0.04,0.01,0.01
"TUN",1962,0.04,0.01,0.01
"TUN",1963,0.04,0.01,0.01
"TUN",1964,0.04,0.01,0.01
"TUN",1965,0.04,0.01,0.01
"TUN",1966,0.04,0.01,0.01
"TUN",1967,0.04,0.01,0.01
"TUN",1968,0.04,0.01,0.01
"TUN",1969,0.04,0.01,0.01
"TUN",1970,0.04,0.01,0.01
"TUN",1971,0.04,0.01,0.01
"TUN",1972,0.04,0.01,0.01
"TUN",1973,0.04,0.01,0.01
"TUN",1974,0.04,0.01,0.01
"TUN",1975,0.04,0.01,0.01
"TUN",1976,0.04,0.01,0.01
"TUN",1977,0.04,0.01,0.01
"TUN",1978,0.04,0.01,0.01
"TUN",1979,0.04,0.01,0.01
"TUN",1980,0.04,0.01,0.01
"TUN",1981,0.04,0.01,0.01
"TUN",1982,0.04,0.01,0.01
"TUN",1983,0.04,0.01,0.01
"TUN",1984,0.04,0.01,0.01
"TUN",1985,0.04,0.01,0.01
"TUN",1986,0.04,0.01,0.01
"TUN",1987,0.04,0.01,0.01
"TUN",1988,0.04,0.01,0.01
"TUN",1989,0.04,0.01,0.01
"TUN",1990,0.04,0.01,0.01
"TUN",1991,0.04,0.01,0.01
"TUN",1992,0.04,0.01,0.01
"TUN",1993,0.04,0.01,0.01
"TUN",1994,0.04,0.01,0.01
"TUN",1995,0.04,0.01,0.01
"TUN",1996,0.04,0.01,0.01
"TUN",1997,0.04,0.01,0.01
"TUN",1998,0.04,0.01,0.01
"TUN",1999,0.04,0.01,0.01
"TUN",2000,0.04,0.01,0.01
"TUN",2001,0.04,0.01,0.01
"TUN",2002,0.04,0.01,0.01
"TUN",2003,0.04,0.01,0.01
"TUN",2004,0.04,0.01,0.01
"TUN",2005,0.04,0.01,0.01
"TUN",2006,0.04,0.01,0.01
"TUN",2007,0.04,0.01,0.01
"TUN",2008,0.04,0.01,0.01
"TUN",2009,0.04,0.01,0.01
"TUN",2010,0.04,0.01,0.01
"TUN",2011,0.04,0.01,0.01
"TUN",2012,0.04,0.01,0.01
"TUN",2013,0.04,0.01,0.01
"TUR",1945,0.32,0.22,0
"TUR",1946,0.32,0.22,0
"TUR",1947,0.32,0.22,0
"TUR",1948,0.32,0.22,0
"TUR",1949,0.32,0.22,0
"TUR",1950,0.32,0.22,0
"TUR",1951,0.32,0.22,0
"TUR",1952,0.32,0.22,0
"TUR",1953,0.32,0.22,0
"TUR",1954,0.32,0.22,0
"TUR",1955,0.32,0.22,0
"TUR",1956,0.32,0.22,0
"TUR",1957,0.32,0.22,0
"TUR",1958,0.32,0.22,0
"TUR",1959,0.32,0.22,0
"TUR",1960,0.32,0.22,0
"TUR",1961,0.32,0.22,0
"TUR",1962,0.32,0.22,0
"TUR",1963,0.32,0.22,0
"TUR",1964,0.32,0.22,0
"TUR",1965,0.32,0.22,0
"TUR",1966,0.32,0.22,0
"TUR",1967,0.32,0.22,0
"TUR",1968,0.32,0.22,0
"TUR",1969,0.32,0.22,0
"TUR",1970,0.32,0.22,0
"TUR",1971,0.32,0.22,0
"TUR",1972,0.32,0.22,0
"TUR",1973,0.32,0.22,0
"TUR",1974,0.32,0.22,0
"TUR",1975,0.32,0.22,0
"TUR",1976,0.32,0.22,0
"TUR",1977,0.32,0.22,0
"TUR",1978,0.32,0.22,0
"TUR",1979,0.32,0.22,0
"TUR",1980,0.32,0.22,0
"TUR",1981,0.32,0.22,0
"TUR",1982,0.32,0.22,0
"TUR",1983,0.32,0.22,0
"TUR",1984,0.32,0.22,0
"TUR",1985,0.32,0.22,0
"TUR",1986,0.32,0.22,0
"TUR",1987,0.32,0.22,0
"TUR",1988,0.32,0.22,0
"TUR",1989,0.32,0.22,0
"TUR",1990,0.32,0.22,0
"TUR",1991,0.32,0.22,0
"TUR",1992,0.32,0.22,0
"TUR",1993,0.32,0.22,0
"TUR",1994,0.32,0.22,0
"TUR",1995,0.32,0.22,0
"TUR",1996,0.32,0.22,0
"TUR",1997,0.32,0.22,0
"TUR",1998,0.32,0.22,0
"TUR",1999,0.32,0.22,0
"TUR",2000,0.32,0.22,0
"TUR",2001,0.32,0.22,0
"TUR",2002,0.32,0.22,0
"TUR",2003,0.32,0.22,0
"TUR",2004,0.32,0.22,0
"TUR",2005,0.32,0.22,0
"TUR",2006,0.32,0.22,0
"TUR",2007,0.32,0.22,0
"TUR",2008,0.32,0.22,0
"TUR",2009,0.32,0.22,0
"TUR",2010,0.32,0.22,0
"TUR",2011,0.32,0.22,0
"TUR",2012,0.32,0.22,0
"TUR",2013,0.32,0.22,0
"UAE",1971,0.63,0.49,0.33
"UAE",1972,0.63,0.49,0.33
"UAE",1973,0.63,0.49,0.33
"UAE",1974,0.63,0.49,0.33
"UAE",1975,0.63,0.49,0.33
"UAE",1976,0.63,0.49,0.33
"UAE",1977,0.63,0.49,0.33
"UAE",1978,0.63,0.49,0.33
"UAE",1979,0.63,0.49,0.33
"UAE",1980,0.63,0.49,0.33
"UAE",1981,0.63,0.49,0.33
"UAE",1982,0.63,0.49,0.33
"UAE",1983,0.63,0.49,0.33
"UAE",1984,0.63,0.49,0.33
"UAE",1985,0.63,0.49,0.33
"UAE",1986,0.63,0.49,0.33
"UAE",1987,0.63,0.49,0.33
"UAE",1988,0.63,0.49,0.33
"UAE",1989,0.63,0.49,0.33
"UAE",1990,0.63,0.49,0.33
"UAE",1991,0.63,0.49,0.33
"UAE",1992,0.63,0.49,0.33
"UAE",1993,0.63,0.49,0.33
"UAE",1994,0.63,0.49,0.33
"UAE",1995,0.63,0.49,0.33
"UAE",1996,0.63,0.49,0.33
"UAE",1997,0.63,0.49,0.33
"UAE",1998,0.63,0.49,0.33
"UAE",1999,0.63,0.49,0.33
"UAE",2000,0.63,0.49,0.33
"UAE",2001,0.63,0.49,0.33
"UAE",2002,0.63,0.49,0.33
"UAE",2003,0.63,0.49,0.33
"UAE",2004,0.63,0.49,0.33
"UAE",2005,0.63,0.49,0.33
"UAE",2006,0.63,0.49,0.33
"UAE",2007,0.63,0.49,0.33
"UAE",2008,0.63,0.49,0.33
"UAE",2009,0.63,0.49,0.33
"UAE",2010,0.63,0.49,0.33
"UAE",2011,0.63,0.49,0.33
"UAE",2012,0.63,0.49,0.33
"UAE",2013,0.63,0.49,0.33
"UGA",1962,0.93,0.92,0.63
"UGA",1963,0.93,0.92,0.63
"UGA",1964,0.93,0.92,0.63
"UGA",1965,0.93,0.92,0.63
"UGA",1966,0.93,0.92,0.63
"UGA",1967,0.93,0.92,0.63
"UGA",1968,0.93,0.92,0.63
"UGA",1969,0.93,0.92,0.63
"UGA",1970,0.93,0.92,0.63
"UGA",1971,0.93,0.92,0.63
"UGA",1972,0.93,0.92,0.63
"UGA",1973,0.93,0.92,0.63
"UGA",1974,0.93,0.92,0.63
"UGA",1975,0.93,0.92,0.63
"UGA",1976,0.93,0.92,0.63
"UGA",1977,0.93,0.92,0.63
"UGA",1978,0.93,0.92,0.63
"UGA",1979,0.93,0.92,0.63
"UGA",1980,0.93,0.92,0.63
"UGA",1981,0.93,0.92,0.63
"UGA",1982,0.93,0.92,0.63
"UGA",1983,0.93,0.92,0.63
"UGA",1984,0.93,0.92,0.63
"UGA",1985,0.93,0.92,0.63
"UGA",1986,0.93,0.92,0.63
"UGA",1987,0.93,0.92,0.63
"UGA",1988,0.93,0.92,0.63
"UGA",1989,0.93,0.92,0.63
"UGA",1990,0.93,0.92,0.63
"UGA",1991,0.93,0.92,0.63
"UGA",1992,0.93,0.92,0.63
"UGA",1993,0.93,0.92,0.63
"UGA",1994,0.93,0.92,0.63
"UGA",1995,0.93,0.92,0.63
"UGA",1996,0.93,0.92,0.63
"UGA",1997,0.93,0.92,0.63
"UGA",1998,0.93,0.92,0.63
"UGA",1999,0.93,0.92,0.63
"UGA",2000,0.93,0.92,0.63
"UGA",2001,0.93,0.92,0.63
"UGA",2002,0.93,0.92,0.63
"UGA",2003,0.93,0.92,0.63
"UGA",2004,0.93,0.92,0.63
"UGA",2005,0.93,0.92,0.63
"UGA",2006,0.93,0.92,0.63
"UGA",2007,0.93,0.92,0.63
"UGA",2008,0.93,0.92,0.63
"UGA",2009,0.93,0.92,0.63
"UGA",2010,0.93,0.92,0.63
"UGA",2011,0.93,0.92,0.63
"UGA",2012,0.93,0.92,0.63
"UGA",2013,0.93,0.92,0.63
"UKG",1945,0.12,0.05,0.69
"UKG",1946,0.12,0.05,0.69
"UKG",1947,0.12,0.05,0.69
"UKG",1948,0.12,0.05,0.69
"UKG",1949,0.12,0.05,0.69
"UKG",1950,0.12,0.05,0.69
"UKG",1951,0.12,0.05,0.69
"UKG",1952,0.12,0.05,0.69
"UKG",1953,0.12,0.05,0.69
"UKG",1954,0.12,0.05,0.69
"UKG",1955,0.12,0.05,0.69
"UKG",1956,0.12,0.05,0.69
"UKG",1957,0.12,0.05,0.69
"UKG",1958,0.12,0.05,0.69
"UKG",1959,0.12,0.05,0.69
"UKG",1960,0.12,0.05,0.69
"UKG",1961,0.12,0.05,0.69
"UKG",1962,0.12,0.05,0.69
"UKG",1963,0.12,0.05,0.69
"UKG",1964,0.12,0.05,0.69
