"sftgcode","year","imr.raw","imr.normed"
"IRQ",2010,43.2,1.9
"IRQ",2011,41.7,1.89
"IRQ",2012,40.3,1.89
"ISR",1955,37,0.37
"ISR",1956,40,0.41
"ISR",1957,39,0.41
"ISR",1958,35,0.39
"ISR",1959,32,0.35
"ISR",1960,31,0.32
"ISR",1961,29,0.24
"ISR",1962,33,0.28
"ISR",1963,28,0.25
"ISR",1964,28,0.25
"ISR",1965,27,0.24
"ISR",1966,26,0.24
"ISR",1967,26,0.25
"ISR",1968,25,0.24
"ISR",1969,24,0.24
"ISR",1970,24,0.25
"ISR",1971,23,0.24
"ISR",1972,24,0.27
"ISR",1973,23,0.27
"ISR",1974,24,0.29
"ISR",1975,23,0.28
"ISR",1976,20,0.24
"ISR",1977,18,0.22
"ISR",1978,17,0.22
"ISR",1979,17,0.23
"ISR",1980,16,0.23
"ISR",1981,16,0.25
"ISR",1982,14,0.23
"ISR",1983,13.5,0.23
"ISR",1984,12.7,0.22
"ISR",1985,11.9,0.21
"ISR",1986,12.5,0.24
"ISR",1987,11.8,0.23
"ISR",1988,10.9,0.22
"ISR",1989,9.4,0.2
"ISR",1990,8.8,0.2
"ISR",1991,8.5,0.19
"ISR",1992,9.1,0.22
"ISR",1993,7.9,0.19
"ISR",1994,7.5,0.19
"ISR",1995,7.4,0.19
"ISR",1996,6.3,0.17
"ISR",1997,6.5,0.19
"ISR",1998,6.3,0.19
"ISR",1999,5.8,0.18
"ISR",2000,5.5,0.17
"ISR",2001,5.3,0.17
"ISR",2002,5.1,0.17
"ISR",2003,4.8,0.17
"ISR",2004,4.5,0.16
"ISR",2005,4.5,0.17
"ISR",2006,4.4,0.18
"ISR",2007,4.3,0.18
"ISR",2008,4.3,0.18
"ISR",2009,4.2,0.18
"ISR",2010,4.2,0.18
"ISR",2011,4.1,0.19
"ISR",2012,4.1,0.19
"ITA",1955,50.9,0.51
"ITA",1956,48.8,0.5
"ITA",1957,50,0.52
"ITA",1958,48.2,0.53
"ITA",1959,45.4,0.5
"ITA",1960,43.9,0.45
"ITA",1961,40.7,0.34
"ITA",1962,41.8,0.36
"ITA",1963,40.1,0.36
"ITA",1964,36.1,0.32
"ITA",1965,36,0.32
"ITA",1966,34.7,0.32
"ITA",1967,33.2,0.32
"ITA",1968,32.7,0.32
"ITA",1969,30.8,0.31
"ITA",1970,29.6,0.3
"ITA",1971,28.5,0.3
"ITA",1972,27,0.31
"ITA",1973,26.2,0.31
"ITA",1974,22.9,0.28
"ITA",1975,21.2,0.26
"ITA",1976,19.5,0.23
"ITA",1977,18.1,0.22
"ITA",1978,17.1,0.23
"ITA",1979,15.7,0.22
"ITA",1980,14.6,0.21
"ITA",1981,14.1,0.22
"ITA",1982,13,0.21
"ITA",1983,12.3,0.21
"ITA",1984,11.4,0.2
"ITA",1985,10.5,0.19
"ITA",1986,10.2,0.19
"ITA",1987,9.8,0.19
"ITA",1988,9.3,0.19
"ITA",1989,8.7,0.19
"ITA",1990,8.2,0.18
"ITA",1991,8.2,0.18
"ITA",1992,7.8,0.19
"ITA",1993,6.9,0.17
"ITA",1994,6.4,0.16
"ITA",1995,6,0.16
"ITA",1996,6,0.16
"ITA",1997,5.5,0.16
"ITA",1998,5.1,0.15
"ITA",1999,4.9,0.15
"ITA",2000,4.3,0.13
"ITA",2001,4.4,0.14
"ITA",2002,4.1,0.14
"ITA",2003,3.9,0.14
"ITA",2004,3.9,0.14
"ITA",2005,3.8,0.14
"ITA",2006,3.6,0.15
"ITA",2007,3.5,0.14
"ITA",2008,3.5,0.14
"ITA",2009,3.4,0.15
"ITA",2010,3.4,0.15
"ITA",2011,3.4,0.15
"ITA",2012,3.4,0.16
"IVO",1960,NA,NA
"IVO",1961,157.5,1.33
"IVO",1962,156.1,1.34
"IVO",1963,154.6,1.37
"IVO",1964,153.1,1.35
"IVO",1965,151.6,1.35
"IVO",1966,150.2,1.37
"IVO",1967,148.7,1.44
"IVO",1968,147.2,1.43
"IVO",1969,145.8,1.45
"IVO",1970,144.3,1.48
"IVO",1971,142.8,1.52
"IVO",1972,141.3,1.6
"IVO",1973,139.9,1.64
"IVO",1974,138.4,1.68
"IVO",1975,136.9,1.69
"IVO",1976,134.7,1.6
"IVO",1977,132.5,1.63
"IVO",1978,130.3,1.72
"IVO",1979,128.2,1.77
"IVO",1980,126.1,1.84
"IVO",1981,124,1.91
"IVO",1982,121.9,1.99
"IVO",1983,119.9,2.04
"IVO",1984,118,2.07
"IVO",1985,116,2.09
"IVO",1986,113.9,2.16
"IVO",1987,111.8,2.19
"IVO",1988,109.9,2.21
"IVO",1989,108,2.31
"IVO",1990,106.2,2.36
"IVO",1991,103.6,2.34
"IVO",1992,101.3,2.45
"IVO",1993,99.2,2.43
"IVO",1994,97.4,2.44
"IVO",1995,95.7,2.48
"IVO",1996,94,2.5
"IVO",1997,92,2.65
"IVO",1998,89.8,2.68
"IVO",1999,87.5,2.69
"IVO",2000,85.1,2.64
"IVO",2001,83.1,2.71
"IVO",2002,81.1,2.75
"IVO",2003,79.2,2.8
"IVO",2004,77.2,2.81
"IVO",2005,75.4,2.82
"IVO",2006,73.4,2.95
"IVO",2007,71.6,2.91
"IVO",2008,69.8,2.88
"IVO",2009,68.1,2.9
"IVO",2010,66.4,2.93
"IVO",2011,64.8,2.94
"IVO",2012,63.2,2.97
"JAM",1962,NA,NA
"JAM",1963,48.2,0.43
"JAM",1964,47,0.42
"JAM",1965,45.8,0.41
"JAM",1966,44.7,0.41
"JAM",1967,43.6,0.42
"JAM",1968,42.6,0.41
"JAM",1969,41.5,0.41
"JAM",1970,40.4,0.42
"JAM",1971,39.5,0.42
"JAM",1972,38.5,0.44
"JAM",1973,37.5,0.44
"JAM",1974,36.5,0.44
"JAM",1975,35.5,0.44
"JAM",1976,33.8,0.4
"JAM",1977,32.2,0.4
"JAM",1978,31.6,0.42
"JAM",1979,31,0.43
"JAM",1980,30.5,0.44
"JAM",1981,29.4,0.45
"JAM",1982,30.5,0.5
"JAM",1983,29.8,0.51
"JAM",1984,29.3,0.51
"JAM",1985,28.6,0.51
"JAM",1986,28,0.53
"JAM",1987,27.4,0.54
"JAM",1988,26.8,0.54
"JAM",1989,26.3,0.56
"JAM",1990,25.7,0.57
"JAM",1991,24.8,0.56
"JAM",1992,23.9,0.58
"JAM",1993,23.1,0.57
"JAM",1994,22.3,0.56
"JAM",1995,21.6,0.56
"JAM",1996,20.8,0.55
"JAM",1997,20.2,0.58
"JAM",1998,19.6,0.58
"JAM",1999,19,0.58
"JAM",2000,18.5,0.57
"JAM",2001,18,0.59
"JAM",2002,17.6,0.6
"JAM",2003,17.2,0.61
"JAM",2004,16.9,0.61
"JAM",2005,16.5,0.62
"JAM",2006,16.2,0.65
"JAM",2007,15.9,0.65
"JAM",2008,15.6,0.64
"JAM",2009,15.2,0.65
"JAM",2010,14.9,0.66
"JAM",2011,14.6,0.66
"JAM",2012,14.3,0.67
"JOR",1955,126,1.27
"JOR",1956,123,1.27
"JOR",1957,120.1,1.26
"JOR",1958,117.2,1.29
"JOR",1959,114.3,1.25
"JOR",1960,111.3,1.13
"JOR",1961,108.6,0.91
"JOR",1962,105.8,0.91
"JOR",1963,103,0.91
"JOR",1964,100.2,0.89
"JOR",1965,97.4,0.87
"JOR",1966,95.2,0.87
"JOR",1967,92.2,0.9
"JOR",1968,89.6,0.87
"JOR",1969,86.9,0.86
"JOR",1970,89.1,0.92
"JOR",1971,82.3,0.87
"JOR",1972,79.4,0.9
"JOR",1973,77,0.9
"JOR",1974,74.6,0.9
"JOR",1975,72.1,0.89
"JOR",1976,69.9,0.83
"JOR",1977,67.7,0.83
"JOR",1978,65.5,0.86
"JOR",1979,63.3,0.87
"JOR",1980,60.4,0.88
"JOR",1981,57.5,0.89
"JOR",1982,54.9,0.9
"JOR",1983,52.3,0.89
"JOR",1984,49.8,0.87
"JOR",1985,47.5,0.85
"JOR",1986,45.2,0.86
"JOR",1987,43,0.84
"JOR",1988,41,0.83
"JOR",1989,39,0.84
"JOR",1990,37.2,0.83
"JOR",1991,35.4,0.8
"JOR",1992,33.7,0.82
"JOR",1993,31.5,0.77
"JOR",1994,29.4,0.74
"JOR",1995,27.5,0.71
"JOR",1996,25.7,0.68
"JOR",1997,24,0.69
"JOR",1998,23.2,0.69
"JOR",1999,22.3,0.69
"JOR",2000,21.5,0.67
"JOR",2001,20.8,0.68
"JOR",2002,20,0.68
"JOR",2003,19.6,0.69
"JOR",2004,19.2,0.7
"JOR",2005,18.8,0.7
"JOR",2006,18.5,0.74
"JOR",2007,18.1,0.74
"JOR",2008,17.7,0.73
"JOR",2009,17.4,0.74
"JOR",2010,17,0.75
"JOR",2011,16.4,0.74
"JOR",2012,15.8,0.74
"JPN",1955,39.8,0.4
"JPN",1956,40.6,0.42
"JPN",1957,40,0.42
"JPN",1958,34.5,0.38
"JPN",1959,33.7,0.37
"JPN",1960,30.7,0.31
"JPN",1961,28.6,0.24
"JPN",1962,26.4,0.23
"JPN",1963,23.2,0.21
"JPN",1964,20.4,0.18
"JPN",1965,18.5,0.16
"JPN",1966,19.3,0.18
"JPN",1967,14.9,0.14
"JPN",1968,15.3,0.15
"JPN",1969,14.2,0.14
"JPN",1970,13.1,0.13
"JPN",1971,12.4,0.13
"JPN",1972,11.7,0.13
"JPN",1973,11.3,0.13
"JPN",1974,10.8,0.13
"JPN",1975,10,0.12
"JPN",1976,9.3,0.11
"JPN",1977,8.9,0.11
"JPN",1978,8.4,0.11
"JPN",1979,7.9,0.11
"JPN",1980,7.5,0.11
"JPN",1981,7.1,0.11
"JPN",1982,6.6,0.11
"JPN",1983,6.2,0.11
"JPN",1984,6,0.11
"JPN",1985,5.5,0.1
"JPN",1986,5.2,0.1
"JPN",1987,5,0.1
"JPN",1988,4.8,0.1
"JPN",1989,4.6,0.1
"JPN",1990,4.6,0.1
"JPN",1991,4.5,0.1
"JPN",1992,4.5,0.11
"JPN",1993,4.4,0.11
"JPN",1994,4.4,0.11
"JPN",1995,4.1,0.11
"JPN",1996,3.8,0.1
"JPN",1997,3.8,0.11
"JPN",1998,3.7,0.11
"JPN",1999,3.5,0.11
"JPN",2000,3.3,0.1
"JPN",2001,3.1,0.1
"JPN",2002,3,0.1
"JPN",2003,2.9,0.1
"JPN",2004,2.8,0.1
"JPN",2005,2.8,0.11
"JPN",2006,2.7,0.11
"JPN",2007,2.6,0.1
"JPN",2008,2.5,0.1
"JPN",2009,2.4,0.1
"JPN",2010,2.3,0.1
"JPN",2011,2.3,0.1
"JPN",2012,2.2,0.1
"KEN",1963,NA,NA
"KEN",1964,127,1.12
"KEN",1965,124.9,1.11
"KEN",1966,122.6,1.12
"KEN",1967,120.4,1.17
"KEN",1968,118.1,1.15
"KEN",1969,116,1.15
"KEN",1970,113.8,1.17
"KEN",1971,111.3,1.18
"KEN",1972,108.9,1.23
"KEN",1973,106.5,1.25
"KEN",1974,104.1,1.26
"KEN",1975,98.4,1.22
"KEN",1976,92.9,1.11
"KEN",1977,87.7,1.08
"KEN",1978,82.9,1.09
"KEN",1979,78.2,1.08
"KEN",1980,73.8,1.08
"KEN",1981,69.7,1.07
"KEN",1982,65.8,1.07
"KEN",1983,62.1,1.06
"KEN",1984,58.7,1.03
"KEN",1985,59.5,1.07
"KEN",1986,60.4,1.15
"KEN",1987,61.4,1.2
"KEN",1988,62.6,1.26
"KEN",1989,63.7,1.36
"KEN",1990,65.2,1.45
"KEN",1991,66.8,1.51
"KEN",1992,68.7,1.66
"KEN",1993,70.7,1.73
"KEN",1994,72.6,1.82
"KEN",1995,73.9,1.92
"KEN",1996,74.7,1.99
"KEN",1997,75.1,2.16
"KEN",1998,75.2,2.24
"KEN",1999,72.3,2.22
"KEN",2000,69.4,2.15
"KEN",2001,66.5,2.17
"KEN",2002,63.8,2.17
"KEN",2003,61.2,2.16
"KEN",2004,58.8,2.14
"KEN",2005,56.8,2.13
"KEN",2006,54.8,2.2
"KEN",2007,52.8,2.15
"KEN",2008,51,2.1
"KEN",2009,48.9,2.09
"KEN",2010,46.9,2.07
"KEN",2011,45.2,2.05
"KEN",2012,43.6,2.05
"KUW",1961,NA,NA
"KUW",1962,NA,NA
"KUW",1963,71,0.63
"KUW",1964,65.3,0.58
"KUW",1965,59.7,0.53
"KUW",1966,54,0.49
"KUW",1967,50,0.49
"KUW",1968,46,0.45
"KUW",1969,44,0.44
"KUW",1970,42,0.43
"KUW",1971,40,0.43
"KUW",1972,38,0.43
"KUW",1973,44,0.51
"KUW",1974,44,0.53
"KUW",1975,39,0.48
"KUW",1976,34,0.4
"KUW",1977,39,0.48
"KUW",1978,32,0.42
"KUW",1979,31,0.43
"KUW",1980,28,0.41
"KUW",1981,24,0.37
"KUW",1982,23,0.38
"KUW",1983,19,0.32
"KUW",1984,18,0.32
"KUW",1985,19.4,0.35
"KUW",1986,16.5,0.31
"KUW",1987,16.5,0.32
"KUW",1988,16.5,0.33
"KUW",1989,14.8,0.32
"KUW",1990,14.4,0.32
"KUW",1991,13.8,0.31
"KUW",1992,11.7,0.28
"KUW",1993,11.9,0.29
"KUW",1994,12.3,0.31
"KUW",1995,11.6,0.3
"KUW",1996,12.1,0.32
"KUW",1997,12.1,0.35
"KUW",1998,12.4,0.37
"KUW",1999,11.7,0.36
"KUW",2000,11.3,0.35
"KUW",2001,11.1,0.36
"KUW",2002,10.5,0.35
"KUW",2003,10.1,0.36
"KUW",2004,10.5,0.38
"KUW",2005,9.7,0.36
"KUW",2006,10.3,0.41
"KUW",2007,9.9,0.4
"KUW",2008,9.9,0.41
"KUW",2009,9,0.39
"KUW",2010,8.3,0.36
"KUW",2011,8.1,0.37
"KUW",2012,7.9,0.37
"KYR",1991,NA,NA
"KYR",1992,58.1,1.4
"KYR",1993,58.1,1.42
"KYR",1994,55.3,1.38
"KYR",1995,57,1.48
"KYR",1996,48.4,1.29
"KYR",1997,52.3,1.5
"KYR",1998,50.2,1.5
"KYR",1999,43.1,1.32
"KYR",2000,41.9,1.3
"KYR",2001,41.4,1.35
"KYR",2002,41.3,1.4
"KYR",2003,40.7,1.44
"KYR",2004,39.4,1.44
"KYR",2005,37.7,1.41
"KYR",2006,38.5,1.55
"KYR",2007,36.4,1.48
"KYR",2008,35.4,1.46
"KYR",2009,34.2,1.46
"KYR",2010,33,1.46
"KYR",2011,31.9,1.44
"KYR",2012,30.8,1.45
"KZK",1991,NA,NA
"KZK",1992,46.6,1.13
"KZK",1993,50.6,1.24
"KZK",1994,49.8,1.25
"KZK",1995,48.3,1.25
"KZK",1996,45.1,1.2
"KZK",1997,44.3,1.28
"KZK",1998,38.9,1.16
"KZK",1999,39.1,1.2
"KZK",2000,35.1,1.09
"KZK",2001,34.8,1.14
"KZK",2002,36.2,1.23
"KZK",2003,33.4,1.18
"KZK",2004,33,1.2
"KZK",2005,32.3,1.21
"KZK",2006,29.6,1.19
"KZK",2007,28.4,1.15
"KZK",2008,27.8,1.15
"KZK",2009,25.4,1.08
"KZK",2010,24.6,1.09
"KZK",2011,23.8,1.08
"KZK",2012,23.1,1.09
"LAO",1955,160,1.62
"LAO",1956,159,1.65
"LAO",1957,158,1.65
"LAO",1958,157,1.73
"LAO",1959,156,1.71
"LAO",1960,155,1.58
"LAO",1961,154,1.3
"LAO",1962,153,1.32
"LAO",1963,152,1.35
"LAO",1964,151,1.34
"LAO",1965,150,1.34
"LAO",1966,149,1.36
"LAO",1967,148,1.44
"LAO",1968,147,1.43
"LAO",1969,146,1.45
"LAO",1970,145,1.49
"LAO",1971,143.5,1.53
"LAO",1972,142,1.61
"LAO",1973,140.5,1.64
"LAO",1974,139,1.68
"LAO",1975,137.5,1.7
"LAO",1976,136,1.62
"LAO",1977,134.5,1.66
"LAO",1978,133,1.75
"LAO",1979,131.5,1.81
"LAO",1980,130,1.9
"LAO",1981,129,1.99
"LAO",1982,128,2.09
"LAO",1983,127,2.16
"LAO",1984,126,2.21
"LAO",1985,125,2.25
"LAO",1986,123,2.33
"LAO",1987,120.9,2.37
"LAO",1988,118.9,2.4
"LAO",1989,116.9,2.5
"LAO",1990,114.8,2.55
"LAO",1991,112.8,2.54
"LAO",1992,110.8,2.68
"LAO",1993,108.7,2.67
"LAO",1994,106.7,2.67
"LAO",1995,104.7,2.71
"LAO",1996,100.6,2.68
"LAO",1997,96.7,2.78
"LAO",1998,92.9,2.77
"LAO",1999,89.3,2.74
"LAO",2000,85.8,2.66
"LAO",2001,82.4,2.69
"LAO",2002,79.1,2.69
"LAO",2003,76,2.69
"LAO",2004,73,2.66
"LAO",2005,70.1,2.62
"LAO",2006,68.3,2.74
"LAO",2007,66.4,2.7
"LAO",2008,64.6,2.67
"LAO",2009,62.9,2.68
"LAO",2010,61.2,2.7
"LAO",2011,59.5,2.7
"LAO",2012,57.8,2.72
"LAT",1991,NA,NA
"LAT",1992,19.1,0.46
"LAT",1993,15.1,0.37
"LAT",1994,15.2,0.38
"LAT",1995,19.5,0.51
"LAT",1996,15.3,0.41
"LAT",1997,12.8,0.37
"LAT",1998,14.8,0.44
"LAT",1999,11.6,0.36
"LAT",2000,10.6,0.33
"LAT",2001,10.9,0.36
"LAT",2002,9.9,0.34
"LAT",2003,9.8,0.35
"LAT",2004,9.7,0.35
"LAT",2005,9.6,0.36
"LAT",2006,9.4,0.38
"LAT",2007,9.2,0.37
"LAT",2008,9,0.37
"LAT",2009,8.8,0.37
"LAT",2010,8.6,0.38
"LAT",2011,8.4,0.38
"LAT",2012,8.2,0.39
"LBR",1955,182.3,1.84
"LBR",1956,181.6,1.88
"LBR",1957,180.9,1.89
"LBR",1958,180.2,1.98
"LBR",1959,179.6,1.96
"LBR",1960,178.9,1.82
"LBR",1961,178.2,1.5
"LBR",1962,177.5,1.53
"LBR",1963,176.9,1.57
"LBR",1964,176.2,1.56
"LBR",1965,175.6,1.57
"LBR",1966,175,1.6
"LBR",1967,174.3,1.69
"LBR",1968,173.7,1.69
"LBR",1969,173.1,1.72
"LBR",1970,172.5,1.77
"LBR",1971,171.9,1.83
"LBR",1972,171.3,1.94
"LBR",1973,170.7,2
"LBR",1974,170,2.06
"LBR",1975,167.9,2.08
"LBR",1976,165.9,1.97
"LBR",1977,163.9,2.02
"LBR",1978,161.9,2.14
"LBR",1979,158.2,2.18
"LBR",1980,154.6,2.26
"LBR",1981,151.1,2.33
"LBR",1982,147.6,2.41
"LBR",1983,144.3,2.45
"LBR",1984,142.2,2.5
"LBR",1985,140.1,2.52
"LBR",1986,138,2.62
"LBR",1987,136,2.66
"LBR",1988,134,2.7
"LBR",1989,132.1,2.83
"LBR",1990,235.3,5.23
"LBR",1991,233.8,5.27
"LBR",1992,225.1,5.45
"LBR",1993,229.3,5.63
"LBR",1994,230.8,5.78
"LBR",1995,229.9,5.96
"LBR",1996,229.4,6.1
"LBR",1997,197,5.67
"LBR",1998,169.8,5.07
"LBR",1999,147,4.51
"LBR",2000,126,3.91
"LBR",2001,108,3.53
"LBR",2002,92.3,3.13
"LBR",2003,90.4,3.19
"LBR",2004,88,3.21
"LBR",2005,85.5,3.2
"LBR",2006,83.5,3.36
"LBR",2007,81.8,3.33
"LBR",2008,79.9,3.3
"LBR",2009,78.1,3.33
"LBR",2010,76.4,3.37
"LBR",2011,74.5,3.38
"LBR",2012,72.7,3.42
"LEB",1955,73,0.74
"LEB",1956,71.6,0.74
"LEB",1957,69.9,0.73
"LEB",1958,70.4,0.77
"LEB",1959,66.6,0.73
"LEB",1960,65,0.66
"LEB",1961,63.4,0.53
"LEB",1962,61.9,0.53
"LEB",1963,60.2,0.53
"LEB",1964,58.6,0.52
"LEB",1965,57,0.51
"LEB",1966,55.4,0.51
"LEB",1967,53.8,0.52
"LEB",1968,52.2,0.51
"LEB",1969,50.8,0.5
"LEB",1970,49,0.5
"LEB",1971,48.1,0.51
"LEB",1972,47.2,0.53
"LEB",1973,46.4,0.54
"LEB",1974,45.5,0.55
"LEB",1975,44.7,0.55
"LEB",1976,43.9,0.52
"LEB",1977,43.1,0.53
"LEB",1978,42.3,0.56
"LEB",1979,41.6,0.57
"LEB",1980,40.8,0.6
"LEB",1981,40.1,0.62
"LEB",1982,39.4,0.64
"LEB",1983,38.7,0.66
"LEB",1984,38,0.67
"LEB",1985,37.3,0.67
"LEB",1986,36.6,0.69
"LEB",1987,36,0.7
"LEB",1988,35.3,0.71
"LEB",1989,34.7,0.74
"LEB",1990,34.1,0.76
"LEB",1991,33.4,0.75
"LEB",1992,32.1,0.78
"LEB",1993,30.8,0.76
"LEB",1994,29.6,0.74
"LEB",1995,28.4,0.74
"LEB",1996,27.3,0.73
"LEB",1997,26.3,0.76
"LEB",1998,25.4,0.76
"LEB",1999,24.5,0.75
"LEB",2000,23.6,0.73
"LEB",2001,22.7,0.74
"LEB",2002,21.9,0.74
"LEB",2003,21.1,0.75
"LEB",2004,20.3,0.74
"LEB",2005,19.6,0.73
"LEB",2006,18.9,0.76
"LEB",2007,18.3,0.74
"LEB",2008,17.6,0.73
"LEB",2009,17,0.73
"LEB",2010,16.4,0.72
"LEB",2011,15.9,0.72
"LEB",2012,15.3,0.72
"LES",1966,NA,NA
"LES",1967,129,1.25
"LES",1968,127,1.23
"LES",1969,126,1.25
"LES",1970,125,1.28
"LES",1971,124,1.32
"LES",1972,121,1.37
"LES",1973,119,1.39
"LES",1974,117,1.42
"LES",1975,115,1.42
"LES",1976,111.4,1.33
"LES",1977,107.4,1.32
"LES",1978,103.5,1.37
"LES",1979,99.8,1.38
"LES",1980,96.2,1.4
"LES",1981,92.7,1.43
"LES",1982,89.3,1.46
"LES",1983,86.1,1.46
"LES",1984,83,1.46
"LES",1985,79.9,1.44
"LES",1986,77.2,1.46
"LES",1987,74.5,1.46
"LES",1988,71.8,1.45
"LES",1989,69.3,1.48
"LES",1990,67.1,1.49
"LES",1991,65.3,1.47
"LES",1992,64.1,1.55
"LES",1993,64,1.57
"LES",1994,65.2,1.63
"LES",1995,67.6,1.75
"LES",1996,70.8,1.88
"LES",1997,73.4,2.11
"LES",1998,74.5,2.22
"LES",1999,74.4,2.28
"LES",2000,73.7,2.29
"LES",2001,72.4,2.37
"LES",2002,70.9,2.41
"LES",2003,69.2,2.45
"LES",2004,67.5,2.46
"LES",2005,65.5,2.45
"LES",2006,63.4,2.55
"LES",2007,61.4,2.5
"LES",2008,59.5,2.45
"LES",2009,57.8,2.47
"LES",2010,56.4,2.49
"LES",2011,55,2.5
"LES",2012,53.4,2.51
"LIB",1955,188.4,1.9
"LIB",1956,183.7,1.9
"LIB",1957,179,1.87
"LIB",1958,174.3,1.92
"LIB",1959,169.5,1.85
"LIB",1960,164.7,1.68
"LIB",1961,159.6,1.34
"LIB",1962,154.6,1.33
"LIB",1963,149.9,1.33
"LIB",1964,144.3,1.28
"LIB",1965,139.1,1.24
"LIB",1966,134.7,1.23
"LIB",1967,130.2,1.26
"LIB",1968,125.7,1.22
"LIB",1969,121.2,1.2
"LIB",1970,116.3,1.19
"LIB",1971,111.3,1.18
"LIB",1972,106.4,1.2
"LIB",1973,100.4,1.17
"LIB",1974,95.9,1.16
"LIB",1975,91.6,1.13
"LIB",1976,86.4,1.03
"LIB",1977,81.5,1.01
"LIB",1978,76.9,1.01
"LIB",1979,72.5,1
"LIB",1980,68.4,1
"LIB",1981,64.5,1
"LIB",1982,60.2,0.98
"LIB",1983,55.9,0.95
"LIB",1984,51.6,0.91
"LIB",1985,48.7,0.88
"LIB",1986,46,0.87
"LIB",1987,43.4,0.85
"LIB",1988,40.9,0.82
"LIB",1989,38.6,0.83
"LIB",1990,36.4,0.81
"LIB",1991,34.4,0.77
"LIB",1992,32.4,0.78
"LIB",1993,30.6,0.75
"LIB",1994,28.8,0.72
"LIB",1995,27.2,0.7
"LIB",1996,25.6,0.68
"LIB",1997,24.2,0.7
"LIB",1998,22.8,0.68
"LIB",1999,21.5,0.66
"LIB",2000,20.3,0.63
"LIB",2001,19.1,0.62
"LIB",2002,18,0.61
"LIB",2003,17.4,0.61
"LIB",2004,16.7,0.61
"LIB",2005,16.1,0.6
"LIB",2006,15.6,0.63
"LIB",2007,15.1,0.61
"LIB",2008,14.5,0.6
"LIB",2009,14,0.6
"LIB",2010,13.6,0.6
"LIB",2011,18.7,0.85
"LIB",2012,12.7,0.6
"LIT",1991,NA,NA
"LIT",1992,16.2,0.39
"LIT",1993,15.5,0.38
"LIT",1994,13.8,0.34
"LIT",1995,12.3,0.32
"LIT",1996,9.8,0.26
"LIT",1997,10.2,0.29
"LIT",1998,9.2,0.27
"LIT",1999,8.6,0.26
"LIT",2000,8.3,0.26
"LIT",2001,7.6,0.25
"LIT",2002,7.6,0.26
"LIT",2003,7.4,0.26
"LIT",2004,7.1,0.26
"LIT",2005,6.9,0.26
"LIT",2006,6.8,0.27
"LIT",2007,6.7,0.27
"LIT",2008,6.6,0.27
"LIT",2009,6.5,0.28
"LIT",2010,6.4,0.28
"LIT",2011,6.3,0.28
"LIT",2012,6.2,0.29
"MAA",1960,NA,NA
"MAA",1961,141,1.19
"MAA",1962,139.6,1.2
"MAA",1963,138.2,1.23
"MAA",1964,136.8,1.21
"MAA",1965,135.5,1.21
"MAA",1966,133.9,1.23
"MAA",1967,132.4,1.29
"MAA",1968,130.9,1.27
"MAA",1969,129.3,1.28
"MAA",1970,127.8,1.31
"MAA",1971,126.1,1.34
"MAA",1972,124.4,1.41
"MAA",1973,122.7,1.44
"MAA",1974,121.1,1.47
"MAA",1975,119.4,1.48
"MAA",1976,117.6,1.4
"MAA",1977,115.8,1.43
"MAA",1978,114,1.5
"MAA",1979,112.3,1.55
"MAA",1980,110.5,1.61
"MAA",1981,108.8,1.68
"MAA",1982,107.2,1.75
"MAA",1983,105.5,1.79
"MAA",1984,103.5,1.82
"MAA",1985,101.6,1.83
"MAA",1986,99.6,1.89
"MAA",1987,97.7,1.91
"MAA",1988,95.9,1.93
"MAA",1989,94.3,2.02
"MAA",1990,92.8,2.06
"MAA",1991,91.3,2.06
"MAA",1992,89.8,2.17
"MAA",1993,88.4,2.17
"MAA",1994,86.9,2.18
"MAA",1995,85.6,2.22
"MAA",1996,84.2,2.24
"MAA",1997,82.8,2.38
"MAA",1998,81.5,2.43
"MAA",1999,79.6,2.45
"MAA",2000,77.8,2.41
"MAA",2001,76.1,2.49
"MAA",2002,74.5,2.53
"MAA",2003,72.8,2.58
"MAA",2004,71.2,2.6
"MAA",2005,69.7,2.61
"MAA",2006,68.1,2.73
"MAA",2007,66.5,2.71
"MAA",2008,64.9,2.68
"MAA",2009,63.4,2.71
"MAA",2010,61.9,2.73
"MAA",2011,60.4,2.74
"MAA",2012,58.9,2.77
"MAC",1991,NA,NA
"MAC",1992,NA,NA
"MAC",1993,28.2,0.69
"MAC",1994,25.5,0.64
"MAC",1995,22.9,0.59
"MAC",1996,16.2,0.43
"MAC",1997,15.9,0.46
"MAC",1998,17.8,0.53
"MAC",1999,15.8,0.48
"MAC",2000,13.6,0.42
"MAC",2001,11.4,0.37
"MAC",2002,11,0.37
"MAC",2003,10.7,0.38
"MAC",2004,10.4,0.38
"MAC",2005,10.1,0.38
"MAC",2006,9.8,0.39
"MAC",2007,9.5,0.39
"MAC",2008,9.3,0.38
"MAC",2009,9,0.38
"MAC",2010,8.8,0.39
"MAC",2011,8.5,0.39
"MAC",2012,8.3,0.39
"MAG",1960,154.6,1.57
"MAG",1961,153.2,1.29
"MAG",1962,151.8,1.31
"MAG",1963,150.4,1.34
"MAG",1964,149.1,1.32
"MAG",1965,147.7,1.32
"MAG",1966,146,1.34
"MAG",1967,144.3,1.4
"MAG",1968,142.6,1.39
"MAG",1969,140.9,1.4
"MAG",1970,139.2,1.43
"MAG",1971,137.4,1.46
"MAG",1972,135.6,1.53
"MAG",1973,133.1,1.56
